Name_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,@PARENTROWID,@PARENT
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","dcf55648dae24b072d4bbf259e70f2d12d16eee6bb29a0f91717f6e93ade3d82","0-b8566bedc86f954c40bfd033756a35105d74c6e8174aa7687bdbd93e7d50c325","*Performing Activities:  System Dynamics Lab (Logan, UT), American Government Services (McLean, VA), Northrop Grumman Electronic Systems (Azusa, CA).","2-5419fc69750b375071693748314f6477a338f91631a4b59ccfb789d4b7e1d0ba","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","dcf55648dae24b072d4bbf259e70f2d12d16eee6bb29a0f91717f6e93ade3d82","1-00361973d2aadf10ddaa83df833523015994cd0ad23f15b2a9823b02368f9649","","2-5419fc69750b375071693748314f6477a338f91631a4b59ccfb789d4b7e1d0ba","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","dcf55648dae24b072d4bbf259e70f2d12d16eee6bb29a0f91717f6e93ade3d82","2-5021ca014dca06c0e528b4540128f05ca3b83a4fb0735e56bb0b3805b4d59d1d","","2-5419fc69750b375071693748314f6477a338f91631a4b59ccfb789d4b7e1d0ba","root.record.ProgramElement.ProjectList.Project"
"Management Services","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","dcf55648dae24b072d4bbf259e70f2d12d16eee6bb29a0f91717f6e93ade3d82","3-a92c086f53e495961aaf3e93fb2c9d2f48215970b50cf0f17d37e993f03501ab","","2-5419fc69750b375071693748314f6477a338f91631a4b59ccfb789d4b7e1d0ba","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","0-e1e10e9962c8a8adc95d74ecad08c4f14b0f0bba32228744da7a98ba1b0c7c88","","0-6abba5a5bca4eb2afd283658a659ee3df29ac251c98383654611872997f7ea37","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","1-2325668bee5d2b0e26902606bb2a7d53b2a66fd29f2be6f9ebbebadf13a194b1","","0-6abba5a5bca4eb2afd283658a659ee3df29ac251c98383654611872997f7ea37","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","2-b249c73e288bb5ba5ab96038514bf65aac37ea4f3fa7ade9dcbd281b855f8de8","","0-6abba5a5bca4eb2afd283658a659ee3df29ac251c98383654611872997f7ea37","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","3-c2a71334686098a8d649caf6ade6af7d65227c416e293b7f9d8aa7b72f3f3cb6","","0-6abba5a5bca4eb2afd283658a659ee3df29ac251c98383654611872997f7ea37","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","0-4dad73c9340088af55f191233fc129ae4c62047cca659b420ebbc212dc216498","","1-eb448d23ccedc0089045136e2bc6ce6eb190fcd04d8ed74c9246292f2c89412e","root.record.ProgramElement.ProjectList.Project"
"Support","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","1-362f865f53e2b397d14220d43b3af4363b7a1ce62b5835bf50356c61fcf369b2","","1-eb448d23ccedc0089045136e2bc6ce6eb190fcd04d8ed74c9246292f2c89412e","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","2-7154d4863a6ee58a7d1de86cae148be6cac417f18a81d3ac682d1def72927488","","1-eb448d23ccedc0089045136e2bc6ce6eb190fcd04d8ed74c9246292f2c89412e","root.record.ProgramElement.ProjectList.Project"
"Management Services","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f180a7e97c0a024af28a425d8ad3d0fd07abefaf09591c6dfd90ac9b03f29188","3-312d31b34ef56d6f876859bc99625238efe2c757aefc7c54e6a4d5bb4b090a2e","","1-eb448d23ccedc0089045136e2bc6ce6eb190fcd04d8ed74c9246292f2c89412e","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ea250cbbaa9220d1443b53809203722a3c4e377d171d3bb3e7e1209a24e98138","0-dbcfa8b124d98b02100d2b11dc13d97ec6ec2c1ad2e4957f9ce6d4ac8593c220","","0-1e28f79c09b861a897ea0ada54517d18bd69f3ece199aaf8ba462eb967135cd7","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ea250cbbaa9220d1443b53809203722a3c4e377d171d3bb3e7e1209a24e98138","1-16954e7fdba4a044d4de2c724363d39df4a98c8945faaeeec939891d39becc9c","","0-1e28f79c09b861a897ea0ada54517d18bd69f3ece199aaf8ba462eb967135cd7","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ea250cbbaa9220d1443b53809203722a3c4e377d171d3bb3e7e1209a24e98138","2-2b47928d23f2b64d0e7b187cb3e8adb5e414aee81adc9babf859c23c9a8eec91","","0-1e28f79c09b861a897ea0ada54517d18bd69f3ece199aaf8ba462eb967135cd7","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ea250cbbaa9220d1443b53809203722a3c4e377d171d3bb3e7e1209a24e98138","3-1e6da12274abcbf1a2ffe0eb0d738050d25c30d229ce9f320ae224594f0b8597","","0-1e28f79c09b861a897ea0ada54517d18bd69f3ece199aaf8ba462eb967135cd7","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2f4b31e25459ce2f9aaef7eca948b7f1585bf06e10828f5083a4be544569e3dd","0-a729cef467942d5113259e2c7c06a8f424d2d25ba0db9aef17efdf114064c282","","0-4ccd3f6c2b4fc7cff18e40d840f455409c3afca42bf3734f86841d3676fa7b1a","root.record.ProgramElement.ProjectList.Project"
"Support","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2f4b31e25459ce2f9aaef7eca948b7f1585bf06e10828f5083a4be544569e3dd","1-ecc925677b43219b15af19685e8be5d7eb107b1d8ae4923f73d520f2b69ea1ad","","0-4ccd3f6c2b4fc7cff18e40d840f455409c3afca42bf3734f86841d3676fa7b1a","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2f4b31e25459ce2f9aaef7eca948b7f1585bf06e10828f5083a4be544569e3dd","2-6fe2b1dc090c2cbc99f0d6cc19f2b534f6de6d4e313dd064317546360bc6cd19","FY12 and prior year costs for Increment 3.2B are shown under PE 0207138F.  FY13 and later are shown under PE 0605213F.","0-4ccd3f6c2b4fc7cff18e40d840f455409c3afca42bf3734f86841d3676fa7b1a","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2f4b31e25459ce2f9aaef7eca948b7f1585bf06e10828f5083a4be544569e3dd","3-3841ddf775b54f3d7f3e3cb6fbbd9963ed7b772db8d2a01bc7a4edb6dd7af90e","","0-4ccd3f6c2b4fc7cff18e40d840f455409c3afca42bf3734f86841d3676fa7b1a","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","51e6243ac37a1604bb422ebff422b6b95c35ccfc3a1649fc97e6c763696f894c","0-a125a3da31eed01aed3ec24abb2b00f1dec153bf49214d54f4150dff68947bb4","The KC-46 aircraft row's Target Value on Contract represents the $4.4B target price of the prime contract.  $4.9B (includes several additional, small dollar Fixed Price contract line item numbers (CLINs)) is the Government's maximum financial liabilty on the prime contract.  Aircrew and Maintenance Trainer Systems contract dates and information will be provided after Aircrew and Maintenance trainer source selections are completed.","0-e0aa9ded8e0f2b5b77b9df3c1c75c9b8e1339ad4a1f006e8261c15b8384e6eee","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","51e6243ac37a1604bb422ebff422b6b95c35ccfc3a1649fc97e6c763696f894c","1-2e5d6d745ad467deca9d509863ae3e07bd1a4fe53eef339ccadc31ea8a02b77b","These contracts are on an as needed basis, with various contract types and performing activities.","0-e0aa9ded8e0f2b5b77b9df3c1c75c9b8e1339ad4a1f006e8261c15b8384e6eee","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","51e6243ac37a1604bb422ebff422b6b95c35ccfc3a1649fc97e6c763696f894c","2-9ff992f6db25bd39ebd7238c7cec110a08d42ae79374d51d324171fc6717b2b7","Testing and planning activities are performed by Government organizations, with some A&AS support, therefore, the contract information section of this cost category is N/A.","0-e0aa9ded8e0f2b5b77b9df3c1c75c9b8e1339ad4a1f006e8261c15b8384e6eee","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","51e6243ac37a1604bb422ebff422b6b95c35ccfc3a1649fc97e6c763696f894c","3-a3d43549b5bf8c7875f71368fc8700c606420037a1698ff157096239ee2b7c22","Multiple A&AS contracts over $1M:  FY 2011 (total cost $2.701M); FY 2012 (total cost $7.774M); FY 2013 (total cost: $9.471M).  All competitive, various contract types, and various locations.","0-e0aa9ded8e0f2b5b77b9df3c1c75c9b8e1339ad4a1f006e8261c15b8384e6eee","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","0-3906786c9489d8bc0e8ff334cd99caedd933b68d4006a62fa9bbe40ac40f1e99","","0-28e553e128de01892b1c59c4bfe860a83e2bcf159c751b0cf1c0fbb6fe1c9e87","root.record.ProgramElement.ProjectList.Project"
"Support","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","1-e2e9fa7563ce929ffd1dba384f49453b0ac62237202f3d4141c17cfa50a2ce09","","0-28e553e128de01892b1c59c4bfe860a83e2bcf159c751b0cf1c0fbb6fe1c9e87","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","2-919e546541167cc76077f12f21ddd212405f4aa93730708af82e8dc1e13a0e7d","","0-28e553e128de01892b1c59c4bfe860a83e2bcf159c751b0cf1c0fbb6fe1c9e87","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","3-505c25bddfcf57c4aa2e310b7b9a76e1b07c69bb31ebe62c1cf224247a06b26d","","0-28e553e128de01892b1c59c4bfe860a83e2bcf159c751b0cf1c0fbb6fe1c9e87","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","0-90b16628e80f15b37349bafe70c9f5372f617b461b669ec70747479e20986fd1","","1-6cb5b3e4280d8e02beb236dd235c821724cc5e489aa7ae56787223124fdb7254","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","1-767873f903ba9077f1b591256e9c19861e5e7233f002e370d75f006d1f2f0428","","1-6cb5b3e4280d8e02beb236dd235c821724cc5e489aa7ae56787223124fdb7254","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","2-1c767af503932ec3bf6378c8cc796bf29a3120ef9ed89453f09c2290c7701977","","1-6cb5b3e4280d8e02beb236dd235c821724cc5e489aa7ae56787223124fdb7254","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a47154c273f8abe27e70292f2a5ade6f6101fb1df25f2fefa505818f2cc5f43","3-95e6db8d6764d85686af3b611dde1a6c6d8fd496e9acd1ca1af7e371bfc8c57b","","1-6cb5b3e4280d8e02beb236dd235c821724cc5e489aa7ae56787223124fdb7254","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","0-d048050dc2df6863b7b1f0464a6de954d17ff7944138a0c2de3a43fce6d422f5","","0-663dfc76f895a86172c8ced50c067508d8da931b95e6e2bf77299b11ea09cdde","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","1-8164a249626901ee8cc25af9d4d27bd8cc24177e93ca3fcd32674cf0e0a9a53e","","0-663dfc76f895a86172c8ced50c067508d8da931b95e6e2bf77299b11ea09cdde","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","2-797c944978f941f0ab11dcf00f50165407145f18d7c510a4e4002a46d0369226","","0-663dfc76f895a86172c8ced50c067508d8da931b95e6e2bf77299b11ea09cdde","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","3-66211133d924305005c9329478891e4c3ff60ecd83d2bbc0985ba79cbbdbfb61","","0-663dfc76f895a86172c8ced50c067508d8da931b95e6e2bf77299b11ea09cdde","root.record.ProgramElement.ProjectList.Project"
"Product Development","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","0-eb83503005bfd1ba27dfa71bb35fdd9823053afb08bfbade40098039259c7a18","","1-9539936b1a20713a9319ded0225e8e557a4cc263dd72c51c945161ebe7d9a67c","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","1-5e5e1ebc66969ce300dda3681d265c5c0e837e4fe4d918a771238f49b97a5edc","In FY11, LRSO efforts were funded in PE 0101122F, Air Launched Cruise Missile, project number 674797.  In FY13, LRSO efforts were transferred from PE 0101125F, Nuclear Weapon Modernization, project number 657008, to PE 0604932F, Long Range Stand Off, project number 657011.","1-9539936b1a20713a9319ded0225e8e557a4cc263dd72c51c945161ebe7d9a67c","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","2-8a66c13b3829a41309484971cae2f2f838e6b2c7df796f4a2391a6cbd031f5b4","","1-9539936b1a20713a9319ded0225e8e557a4cc263dd72c51c945161ebe7d9a67c","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","92bfbea72498bf10a4f54552ef9b120c5ac40117e1b6f2f80edcf56ce44fc4f6","3-befbe7a64fd3ffd0c61cbee2814a367735fd4cf44db50dfb262544965ee6c74b","","1-9539936b1a20713a9319ded0225e8e557a4cc263dd72c51c945161ebe7d9a67c","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","907b47f96738973d4e839dec48a441969603169e7e7cbf6d9a9c8129e5d7140e","0-259099e0927e8135f4ea7a619fc3338df4d933029fe3fff3d2a12cb74e380485","The Block 20 Development effort target value of contract differs from the total cost because the target contract value includes some test related funding and USSOCOM MFP-11 funding for Special Operations Forces (SOF) peculiar development efforts.","0-e25f7c2a411d322118ca29b2433ccdc891217b2eb2652c79a4b0bae00247abad","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","907b47f96738973d4e839dec48a441969603169e7e7cbf6d9a9c8129e5d7140e","1-a56a116da78b2e12e6725ac066cd521a8a1d966bd8e9148bb2a22251e0609950","","0-e25f7c2a411d322118ca29b2433ccdc891217b2eb2652c79a4b0bae00247abad","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","907b47f96738973d4e839dec48a441969603169e7e7cbf6d9a9c8129e5d7140e","2-3414a1a01da5c954e97ef3f70ea369f9ccc1b1fe8bca25eb5a746393b6c5ef54","","0-e25f7c2a411d322118ca29b2433ccdc891217b2eb2652c79a4b0bae00247abad","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","907b47f96738973d4e839dec48a441969603169e7e7cbf6d9a9c8129e5d7140e","3-fab0cb786b4624f2e27abe7d9d0b2778e3a47d4edb4a2f467bc967947baea64d","","0-e25f7c2a411d322118ca29b2433ccdc891217b2eb2652c79a4b0bae00247abad","root.record.ProgramElement.ProjectList.Project"
"Product Development","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f649ec1c35c374bd263b1cd9b268aca18e44612684c93f105edff671ae3f33aa","0-7d5cd09c19f7cd4f1483208e67479cc10f026a547c059342a47e382f6f338a29","","0-6d09a105d9b56c49e75d3cbc0c2f1c70bd57c2684ecd408ae164916b802c4e43","root.record.ProgramElement.ProjectList.Project"
"Support","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f649ec1c35c374bd263b1cd9b268aca18e44612684c93f105edff671ae3f33aa","1-528775faa3337fbb8daecb699cd386d1cc626251411579b749fe11e57eaea850","","0-6d09a105d9b56c49e75d3cbc0c2f1c70bd57c2684ecd408ae164916b802c4e43","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f649ec1c35c374bd263b1cd9b268aca18e44612684c93f105edff671ae3f33aa","2-e2cfcfcb552e1866d59777832ba683f143372eb2edfd2ac6a7a2c87277f8f1a6","","0-6d09a105d9b56c49e75d3cbc0c2f1c70bd57c2684ecd408ae164916b802c4e43","root.record.ProgramElement.ProjectList.Project"
"Management Services","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f649ec1c35c374bd263b1cd9b268aca18e44612684c93f105edff671ae3f33aa","3-6e92698577b9b572b5f37d6ab65492e04f1511498864effa8aa69f944fc4a949","","0-6d09a105d9b56c49e75d3cbc0c2f1c70bd57c2684ecd408ae164916b802c4e43","root.record.ProgramElement.ProjectList.Project"
