LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"WPN: BA05: Line Item # 223800","Small Diameter Bomb","0.000","0.000","0.000","0.000","0.000","20.910","92.117","121.647","117.741","413.166","765.582","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","6f841b54d1c886fa02aded18286b04d512af97f6c79c054ddc5def04b2d154bf","2-a7a772d43c450cdf49236bbbb65d134a02d19cc1eb449a590e4af18b1bc340a5","0-b3664148ab8b0d039bcaea33bc0147fc082c1d09bc1e89e69606d29bc5b55078","root.record.ProjectList.Project"
"OPAF:BA03:Line Item #836810","Counterspace Systems","59.439","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","46aa8132823e8e1cca7af5c937f0a2c7fcb3b74abf61f6ba57a6b5bc0aa30e0c","0-d843967d943eda9024396e7b36a1b47cf651779ca0b239098df44e7212ef8a1d","0-679cd1f4c790d1e9f3229f71594d05ea568c544c7c872c0e9f3ccc2f2cfeed50","root.record.ProjectList.Project"
"SPAF:BA01:Line Item CTRSPC","Counterspace Systems","0.000","43.065","26.984","26.984","0.000","22.676","0.000","0.000","0.000","0.000","160.599","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","46aa8132823e8e1cca7af5c937f0a2c7fcb3b74abf61f6ba57a6b5bc0aa30e0c","1-57351bd5624fabe28e709c460da4d3b0bf2b91e68048380a918b25f8107a083e","0-679cd1f4c790d1e9f3229f71594d05ea568c544c7c872c0e9f3ccc2f2cfeed50","root.record.ProjectList.Project"
"None","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","46aa8132823e8e1cca7af5c937f0a2c7fcb3b74abf61f6ba57a6b5bc0aa30e0c","0-7685fdfcd279d9e0e300f5f0c745b9169fd9c9ed390f9049ecb96e49bfc6aba4","1-2b4baf33d13866006b7aff7ffafbf92bdc18bc4cd65299ac9a97d84a5a06712c","root.record.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","46aa8132823e8e1cca7af5c937f0a2c7fcb3b74abf61f6ba57a6b5bc0aa30e0c","0-f11042155e06c94fafcf8898b0b6c619bfaeb1789300aeba821b3d1fd2baa78f","2-7b44535ed2a84aa427c5dc0098b9e9f9d6c8d404325007d17e419df347ee8d84","root.record.ProjectList.Project"
"OPAF: BA03: 836790","Space Mods Space","4.577","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","19.110","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","916db41caf18db66a5af1ddf52a24733fe55696699d68bd5a419dfba5ca43a96","0-3c5f0132cff5f0f99678f108d9a325b21b48c15a78ded3308f7cf75fc7789fc3","1-99d85a85e88aad8bf551a0c8ec38d03620aeb81e5c2656dca861f664672176ef","root.record.ProjectList.Project"
"OPAF: PE 35940F: Line Item # 861900","C-Band Radar Spares and Repairs","0.000","4.868","4.861","4.861","0.000","0.000","0.000","0.000","0.000","0.000","9.729","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","916db41caf18db66a5af1ddf52a24733fe55696699d68bd5a419dfba5ca43a96","0-73eff51999296cd0f52fb63628085e43aa876c5341b983205ea6b94aae05fc1e","2-40cff33c40181d570de8235a237eb9a744d742ed87484c02d765d7f876df8e3f","root.record.ProjectList.Project"
"SPAF: BA01: Line Item 23SFNC","Space Fence","0.000","0.000","0.000","0.000","0.000","0.000","45.982","50.199","12.776","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","9ce5d09fc59cc02ecf0bab7ed1e13f112f290347a5c8f35a2dc87c4528d1fe2b","0-0ca9d35fd203ccedfea6de510ba6dff52b3f9a22951e74d27327c2d9bfbe5175","0-fe0fe1b5a3fc4ce73244f7873f1274e31b62f7c6399f6f6be3b1208be37d790c","root.record.ProjectList.Project"
"MPAF, BA 05, Line Item # 25, MSSBIR","SBIR High (Space)","444.567","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","b9cdcf031c3aa76ad725a4e713efacba0b79d5faf683d47b399c9a3eedfbbf9e","0-daadb037fc0ca56dd9c0838eaf4aa43cf0bd3e0f459b902ca67dda510fe18b5f","0-7475b592249b01d30321f9ef8e3e8e9eb0ad78ecc4bafcac4598367b0b5355dd","root.record.ProjectList.Project"
"OPAF, BA 03, Line Item # 43, 836720","Space Based Ir Sensor Pgm Space","31.293","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","b9cdcf031c3aa76ad725a4e713efacba0b79d5faf683d47b399c9a3eedfbbf9e","1-6643d0aacf2b0337dc44315d756752e024ee47e9d19cd2462a89e24fc3779db1","0-7475b592249b01d30321f9ef8e3e8e9eb0ad78ecc4bafcac4598367b0b5355dd","root.record.ProjectList.Project"
"SPAF, BA 01, Line # 10, MSSBIR","SBIR High (Space)","0.000","542.713","362.504","362.504","0.000","933.169","118.649","110.121","112.102","0.000","2179.258","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","b9cdcf031c3aa76ad725a4e713efacba0b79d5faf683d47b399c9a3eedfbbf9e","2-c05c0d3bfe647bb9944b66c7e036f3d49d1814eadbadbae7e68934a1426eb523","0-7475b592249b01d30321f9ef8e3e8e9eb0ad78ecc4bafcac4598367b0b5355dd","root.record.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","b9cdcf031c3aa76ad725a4e713efacba0b79d5faf683d47b399c9a3eedfbbf9e","0-6b75a6e0b1ed32030d7d09a7bb38311492db851f894fe59597661612eebf1dd1","1-bb3b031fe0e903fd4b595bd1b8c877f8bf568da40595337662431ba810e31139","root.record.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","b9cdcf031c3aa76ad725a4e713efacba0b79d5faf683d47b399c9a3eedfbbf9e","0-55e84f4f0b59d9aa2c34e3c59344112b40afe35175e5c3624ee75d67f6b24d85","2-04ad589cd5118e9917c44030cca0f20d63f6eb10215d3b84c5b829a61055eb31","root.record.ProjectList.Project"
"PAAF: BA01: Line Item # 353020","General Purpose Bombs","0.000","0.000","80.000","80.000","0.000","81.573","85.000","87.000","0.000","0.000","0.000","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","2b511fcb08a82d071b1e80d853dd6264f7c2b86926ee75e9608455a9cfbf7bee","0-1f387c01d36289a0b67f2136cec996fc76bbbc58ce8c3eae4901e73508a37ace","0-e7eabb59fdc898500309337ceaefd6c828491e99e26b643a85edc1c6559259fc","root.record.ProjectList.Project"
"RDTE:BA04:PE 0604618F","Joint Direct Attack Munition","2.389","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","2b511fcb08a82d071b1e80d853dd6264f7c2b86926ee75e9608455a9cfbf7bee","0-07e1079be15fdc8a4156be35c30617d14cf8c91bbcacdc40d5c4c6579269ac63","1-08a35676025b544af6497b39462652e555d43aab08ccbd71c08a2bf8a71bbe5e","root.record.ProjectList.Project"
"None","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","2b511fcb08a82d071b1e80d853dd6264f7c2b86926ee75e9608455a9cfbf7bee","0-7caa7a913af902b0daae596aec5d0ed333f26c30b7ae5fab489ba080fa0b1bf8","2-4b727734345bd2b03d7ecc53e12f2e54d7bf63d75fa2aabf2bd1c8d788374e52","root.record.ProjectList.Project"
"None","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","017c132c73201e206601768b692ef89d05e8f7888599356ae62d3ca110a2961c","0-1fbb55748d4d3f1f890435c7757ee3e509eef675eee83ca1ae5fe01c174d87a7","0-202a37e6ad10408075f0db3bd2d2a2dff91017b0df90419e3ab350f4ebd36761","root.record.ProjectList.Project"
"OPAF:BA04:Line Item #845100A","Contingency Operations","38.728","5.412","0.379","0.379","0.000","1.393","2.137","2.079","0.000","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","4eec5f17c2adf67f24ed1d1eb3ac0dbd44e9b841a6606bcf7350fbe256ded696","0-7edbded961378c606b0cfa560f763d1b6c88417c4f25f39dd0fc16357443f89b","0-e03fc73804db36259c5367980ce80fa9b3e912c50c012156268a8671bbaaf1a9","root.record.ProjectList.Project"
"NA","NA","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","4eec5f17c2adf67f24ed1d1eb3ac0dbd44e9b841a6606bcf7350fbe256ded696","0-e2bac5920f9635e060c183bc8569092133ea439e90a0a20634f8dffd6026dd38","1-33d39a188b12f750a0b835eb848bab5db538b25c8b68d8ef9b0df91ae1a285a5","root.record.ProjectList.Project"
"none","None","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","2d468dca5f7185eaf86dc21cf352b89f12ce23f1643a0d15b6cef068c73a574a","0-12c4ef83bf93fb8354d171adf116eea2797f6a4bb7d17796d8a7fb968730f943","0-617dc5d2e76a2e8d0285ef8f452c6509309434ad1387fdd44f3a5fc84f1f904f","root.record.ProjectList.Project"
"OPAF:BA04: Line Item # 842990","Items Less Than $5 Million (Safety and Rescue Equipment)","7.035","67.699","20.603","20.603","0.000","21.268","20.343","20.704","21.077","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","b252d7e7b3138bc34f0f1ea7e1c677bb0ed38c432535c6a9b83a3acfbfce7508","0-ee68e76c74a2bee58d59429cb82a752e58d3b714a81cb3b9c14fd716a405ae3a","0-53bd5ec53af0a2ab6d7077f8caf0c546c36cd15dd5179afe3b91b0cccd7285c3","root.record.ProjectList.Project"
"OPAF: BA03: Line Item # 834190","Combat Training Ranges","56.580","33.606","34.850","34.850","0.000","130.677","150.192","192.678","152.259","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","d22e5146ca8c63659fd9620613dd9411759f5b0bc37154dc948ba0a2172a4e93","0-d82dd3a21bed33af3bfc45aa3656a5d166a4347890189a25ccf821cc52e1673d","0-0288f8c8fd1b53baa38a2076bab69eada433a3e0c60f06019e24ae98bbcef1ce","root.record.ProjectList.Project"
"OPAF: BA05: Line Item # 861900","Spares and Repair Parts","0.900","0.101","5.930","5.930","0.000","6.868","0.674","0.686","0.698","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","d22e5146ca8c63659fd9620613dd9411759f5b0bc37154dc948ba0a2172a4e93","1-c78cb62f425903f7ffd3a234763b342ddfe27289b0c047457beb67cdf20ebc15","0-0288f8c8fd1b53baa38a2076bab69eada433a3e0c60f06019e24ae98bbcef1ce","root.record.ProjectList.Project"
"APAF: BA07: Line Item # 000075","Other Production Charges","0.000","0.000","1.662","1.662","0.000","1.200","0.000","9.043","22.637","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","d22e5146ca8c63659fd9620613dd9411759f5b0bc37154dc948ba0a2172a4e93","2-519c3413902a6495f6940db6e2880d6975469887cd7726a327754a635b706199","0-0288f8c8fd1b53baa38a2076bab69eada433a3e0c60f06019e24ae98bbcef1ce","root.record.ProjectList.Project"
"APAF: BA06: Line Item # 000999","Initial Spares/Repair Parts","0.000","1.995","0.000","0.000","0.000","0.000","0.000","0.000","0.000","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","d22e5146ca8c63659fd9620613dd9411759f5b0bc37154dc948ba0a2172a4e93","3-76052f2c0253c0817b871aa68815c5a778e0ef7c84c14ecd3f1933e1865e162b","0-0288f8c8fd1b53baa38a2076bab69eada433a3e0c60f06019e24ae98bbcef1ce","root.record.ProjectList.Project"
"RDTE: BA05: PE 0604800F 3832","JSF Deployability and Suitability Enhancements, BPAC 653832","32.593","71.461","46.962","46.962","0.000","23.795","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","0-fe0bf63a6a179aee0353817edde20baa25158915c814264b7a5f2ed40428ddd2","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"RDTE: BA07: PE 0207142F 5346","JSF Follow-on Development (FoD), BPAC 675346","23.660","48.954","127.302","127.302","0.000","321.658","340.950","339.209","345.223","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","1-ceeb4bd8598fa39917d6fa456ca29d5673be80642a8c39fbd9a6ca4aa162bed5","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"RDTE: BA07: PE 0207142F 6011","Dual Capable Aircraft (DCA), BPAC 676011","15.615","4.967","25.743","25.743","0.000","27.731","37.637","49.554","50.433","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","2-5cfa2b63b909701da3b6b6b3db2ed6849c5181731f1d6ed42577651378d43f87","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APAF: BA01: Line Item # ATA000 AP","JSF CTOL Advance Procurement, PE 0207142F, BP10 AP","418.880","460.260","404.500","404.500","0.000","671.263","406.750","424.230","424.230","17450.241","23150.407","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","3-f4cccbfb4c49f54aaaa5b5f3637c13fec8547f2e9ae860320eb083f69c4c63fb","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APAF: BA01: Line Item # ATA000","JSF CTOL, PE 0207142F, BP10","3625.841","5259.812","4401.894","4401.894","0.000","4708.701","4712.526","4838.591","5801.997","139530.995","190282.125","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","4-d8d55c6e6906c464447b974231f41a3df3247e3bc70c79c890d9a3b11a0a44cf","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APAF: BA06: Line Item # F03500 BP16","JSF Initial Spares, PE 0207142F, BP16","231.847","229.582","267.792","267.792","0.000","315.478","353.602","354.622","355.591","10311.851","13420.134","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","5-397b302f78db21a467445ae29238b68e538d12b69372df43b5b3c78297b4442f","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APAF: BA05: Line Item # F03500 BP11","JSF Modifications, PE 0207142F, BP11","187.646","70.167","175.811","175.811","0.000","385.931","237.349","232.017","237.273","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","6-0beb28795fc6f7671ec28fda7761d20aabdaaff344f5c014df2febfa03a3196f","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"USAF OM","Operations and Maintenance","217.556","302.952","360.107","360.107","0.000","452.906","555.687","858.671","0.000","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","7-2a4146d266b86fc5804cebbeb4a5348595c0600664fac07be088a1d15dadaf5e","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"OPAF: BA01: Line Item # 821800","Joint Strike Fighter, PE 0207142F","4.463","3.858","2.333","2.333","0.000","2.374","2.415","0.000","0.000","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","8-8de47ebc11c18855fadec9fa22c057349e3c8f717671a7bd2b447a362342800d","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"MILCON: BA01: PE 0207142F","USAF JSF Military Construction Operations","66.700","132.850","305.700","305.700","0.000","80.000","27.500","0.000","0.000","1312.100","2511.350","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","9-36e7e302a388b96efe0f9da69d2bddcf614ae154e9a28a8aa41947100dd0b866","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"MILCON: BA01: PE 0207597F","USAF JSF Military Construction Training","0.000","65.400","20.000","20.000","0.000","21.000","34.000","15.900","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","10-9aecad51b09dbe95314971e7f15861340472a1c842e2f858718c613ddd966598","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"MILCON: BA01: PE 0502635F","USAF JSF Military Construction Air National Guard","0.000","0.000","15.100","15.100","0.000","0.000","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","11-f9a46270f15d549ce3d543dd02ac7a41ad07125389c372a09373bb4dbe72c00e","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"RDTEN: BA05: PE 0604800N 2261","JSF SDD (CV)","470.545","467.759","504.296","504.296","0.000","43.816","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","12-57b1bf6e31d94ee64e3b1f4931528e8f4d436390474cb6ad847712074c64c217","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"RDTEN: BA05: PE 0604800N 3352","F-35C Sustainment/Capability Enhancements (CV)","16.433","36.977","24.420","24.420","0.000","11.802","0.000","0.000","0.000","","","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","13-d686ac02fd7001a7554338cac5842018517c7d198992a478e1d0d161ece8631e","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"RDTEN: BA05: PE 0604810N 2936","F-35C Follow-on Development (CV), BPAC 2936","10.302","21.200","63.387","63.387","0.000","133.686","144.003","147.646","150.902","Continuing","Continuing","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","14-7fbb5faf2e4871aa10c35b34efbba56afcf3863008db4301dc96fea82b101cd6","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APN: BA01: Line Item # 0147C","JSF Advance Procurement (CV), PE 0204146N","29.400","48.630","80.908","80.908","0.000","258.898","144.003","242.002","262.004","3189.815","5643.037","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","15-840567b2ac7b8147ee256aa61c3a402a425ba83867315730cd7c01f0a027dae5","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APN: BA01: Line Item # 0147","JSF (CV), PE 0204146N","848.552","1033.142","890.650","890.650","0.000","951.052","1598.247","2150.860","2680.120","27872.824","49136.792","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","16-b3f70f1e80b95b803652fcb53c734ba1005fa275b15c86817e4c17b2905c5efc","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
"APN: BA06: Line Item # 0605 USN","Initial Spares (CV), PE 0204146N","28.768","59.914","26.076","26.076","0.000","76.886","41.847","52.858","303.608","1706.626","2815.461","2017-BASE_RDTE-2017-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2017.xml","a74db4fecefeb2d60a14a49a33bf781d089291b42e8bcf5f4e40767fe52eac1d","17-be714ca236a25230db6ef851c2139888d6f071eedc881e7712cddf530dcaebbe","0-b940abfbcb8f0ba227538d26074aca490f932af8d884aff338dd36920c1d8ea1","root.record.ProjectList.Project"
