Name_val,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"ROCKWELL","RICHARDSON, TX","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-6bc8a5909c7cd13766d17722491096b26e6a99d92bff7c9323386901db8c82a2","","","","","","","","","","","","8-e7141157ca24111b0fef917c216eabb4fa5000482369f58a0ed67d3d4dfbbf8d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ROCKWELL","RICHARDSON, TX","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-e06a81f5ffb19c2ca466a8b6b879282660a3c54129874b134a6d9d68d11f6aad","","","","","","","","","","","","9-d5cfe5f096a28c861f6c7b89bc9b65c0cb7caddd1258c1e43e86ce8d1d61e9ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ROCKWELL","RICHARDSON, TX","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-b8d2bbea7ec94d3acdd47d38fc29255a1671fb63d4892ce60170c9ce8cb6d4cc","","","","","","","","","","","","10-e32f965e6b3c5df78c3acdc46a7fb094783fa2746570565815017c4843bf50ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ROCKWELL","RICHARDSON, TX","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-ac51f631e63cd979d4893d776d5f0091cd19904208d201d330de040cb32122ad","","","","","","","","","","","","11-2f66adabe860bb931848bdc9c51256689c4dc832a25d50f580e01d12fc97c244","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ROCKWELL","RICHARDSON, TX","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-4adcb93c5089f0c746ce30acaa0af96cbf4300fb6634ede11f3079127fac123d","","","","","","","","","","","","12-b6b1d54f98f0c2d6bb394fcc5894ed8efd9a910dfb2025133a69dcb6f226efc4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ROCKWELL","RICHARDSON, TX","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-7099fc5944143cca82fad986a1ace59b520e4ba3a4768afedf4cba289ab63daf","","","","","","","","","","","","13-a98175b3257b2f877e40bdb288e66e3877c071142fe560b6060b9dadbfcf4ccb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"LONG WAVE COMMUNICATIONS","OKLAHOMA CITY, OK","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-3c1dd13971ff2374d493aafcd44d9952de30b53c0c13b882ce0e20ee64e25436","","","","","","","","","","","","15-ccc737139eff373dadbe760a02ddb3d80ca0c626e1748b03989b82bda4d0f1fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"LONG WAVE COMMUNICATIONS","OKLAHOMA CITY, OK","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b7694af45eed8c64bfbb78bc8b9d222723727fa3f1fb265c97c1f2a2488e330a","0-cfe47d6c6e3f81c5c35bb09a51bd307624dfe488fd0658eae1a46751cc778c87","","","","","","","","","","","","16-ed20aa3bd19dd90642fb0102550db462c8e6ec90e71d24f520878cdef56fd1c3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","dc8aa65a82754d44f4affda9776740a031654ab87581c0849e543054c8c24839","0-a9215be2c426faebcb665e4f9f6776204c6043ffec301fd213d1474695e1b695","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2-b31da95a37fa0dfdffa91abac3ece9e59d9f84eb40666f49adf9ea21f4b86b24","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","733336bf324f20dedd4718f00dffef33481f156568307d083925b389c2019d66","0-c6b5dff9cb78fb5751ece709d687c477ab3b2accac68fdb81b8e93ca65fb4ea5","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2-2d2f30f1675fb5dfbd819e102ff64705988e44edf23f32fc201f49e33b940163","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1081d29dcea112091b01ebd34b03ccf860c11b197b2d61df1dd61c17f3546d5e","0-b63e8be06356b2b0500cce896d8e14e3e6326a8891d2ce445f2e608b628abd5d","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2-596ff503206ab9cc8de3400f6497f4a53f495c6bd52aea0ed79661482b3bf9bd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"EXELIS","Colorado Springs, CO","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-0d029d0b174be149f8f7c796f27554c755dceafe2ec0efc1499154848ca320b0","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0-09abbfcb798b4358f592b3bf4223c8e3922dd6a2fc04bf6e7cdb86a313fe854e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"EXELIS","Colorado Springs, CO","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-becd8973f6fd4611a72eb3bea141f2e2311cf65532a7a287acd5cd8f6b81a51b","0.00","0.00","0.00","0","0","0","0","0","0","0","0","1-8eb9b55fd4ec00837be329fc480d4d78d81cc2052db7b6e3d9a216eb08e605f7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"EXELIS","Colorado Springs, CO","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-004f418f901f6bdd3849c0f4181b62127dae3f229425e9bcbee99a44e7606a87","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2-294c9dc0abf8f89b83304e47aba99ee3eafb73252b8c9ca71fd443a1bfae51d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Raytheon","Woburn MA","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-699203f7781542da006ec255b246be57b8d10ee088b95e6ddb0206f00784b12f","0.00","0.00","0.00","0","0","0","0","0","0","0","0","4-f183d9fe2badb6044ae2f6e66ca33441cd5b1cd46a054b114efb0d26daadfc11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Integral Systems Inc","Columbia, MD","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8a73e6aba0a5dd66e30b07879ea2f31afdb0d2eb5bab0f83156196d6adacd702","0-05c539bef1d283e409a91b95e442f06475bb05b0e992a946f75c1dcbc9e82b2b","","","","","","","","","","","","0-4cebd770e23065711e29f2b6c9980efbfec4cbeb0c3beb6f60c3251e1b5fe57e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Harris Corporation","Melbourne, FL","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8a73e6aba0a5dd66e30b07879ea2f31afdb0d2eb5bab0f83156196d6adacd702","0-20089f1bf407ea7d8136a7f5036be0e5c28f751ea4e131e2b2df53e33d49d818","","","","","","","","","","","","0-99e6db8e0438d34de5e93433860c13f6a4ad73881e321062a1be4361e909ffcc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Other","San Antonio, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8a73e6aba0a5dd66e30b07879ea2f31afdb0d2eb5bab0f83156196d6adacd702","0-56ef45e9370a7be546326ea8997e01044af8aab111807d4b49078b3efe26d21c","","","","","","","","","","","","0-9d8b2004553121e29a073203ccce5f6b03dce344406dec601a37686c0786618e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Rockwell-Collins","Richardson, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-aaadb22b14b9521dd118c97864f8881348e9d95062fd0b2c4c7d703f24c7ffd3","","","","","","","","","","","","0-78b5e6bfa854c92c4475986bae78855f26295d43096a7d18ea9b7fd6bb609046","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Rockwell-Collins","Richardson, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-8e741398be505e102aa5d6e9a85bd5438fe7fb8127e1f907922505931e31fe53","","","","","","","","","","","","1-c8b0b15940da69e54e791b27d85882c28be6ddebde103b5549d3fce57e5b6140","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Rockwell-Collins","Richardson, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-4d2444c66abc4346155ebb424fbe4f842a9e704f34c6ab7898997ddaa5efde13","","","","","","","","","","","","2-7869c6f4a8df5f6a5f527a473d8eb914338bcda44f6f681f4d6e1803e4f9c403","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-9180040772f0bccf7cdcd9d7a9a2dabda7ea03d99cf52a588833e652363c4e53","","","","","","","","","","","","3-f291ca0857bac2aba4050a5a88a420a5c8f59d12e0ffe862da826ce55d0c45b8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-77688f5d51472f4813a723a9e4706fdf92ad28485f6204f96c5d07ef59118e78","","","","","","","","","","","","4-fe1c1536f1cf996759aa4d5a852c1bd8bc4ede1dec9b0c43ad42322886509287","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-7496254675e455da0fae63452342058fb5e25fed00f64c7c65810eb7cfd1e638","","","","","","","","","","","","5-d85d59eb227b8bd8fe37e7233b57eed69ead3a01d094b5dfd176bba2cc6c6c39","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","7ee66450215aa07e5fc5e2f7586e96df772899f668f3a8a5c59985ebc55d7351","0-aebe40599748406646c3c89078d698e603d5bf010228465b67e470fcdf45a6a2","","","","","","","","","","","","6-cd1fe89d62573e799e5c2606d08955892ea8fa2f3e77a3c3c9a1339791ae4db2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"EXELIS","Colorado Springs, CO","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-c4087de347520f1da3d8d1be5a808a500701e9734364e262ba5bb2cc47c730e2","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0-9fdb88a1085643aaf61912762e05f133be7adf8fba024b80a8a4106fc8194f28","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"EXELIS","Colorado Springs, CO","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-2699566e4216b9b7735a3b5de0bee31d6249fa9eab51f2ea56448c9cc27a0b26","0.00","0.00","0.00","0","0","0","0","0","0","0","0","1-1aa1734dcfff2f5e15fc498132c7a568d90804cdbbea10595ae7ba55b01f4f13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"EXELIS","Colorado Springs, CO","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-14bab4378293f8a644f0d34275db4b9cab66d56bfd873fa36e93bd16cacabbdd","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2-24687a49aec5dbeb867cbc01b1f770396a74c5d97e6b7c277c58e817c16db74e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Raytheon","Woburn MA","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-0c2f6fc5ba22ae3cdb809f36c6e5436f49acd2eea675b55ebd62713838cf2903","0.00","0.00","0.00","0","0","0","0","0","0","0","0","4-52a1b9d2c7cf01ad665254b2fae47a9e86e1ac5e159f479a9b6308542ccb5a81","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Integral Systems Inc","Columbia, MD","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d409bf1f0a471711e51a5d60ad42c587db94e164d8b85b17c759d9adc8149234","0-7713f12506ba5929e660ab69b4831efe3cb6535c3e34b7353859a4ade3229ab2","","","","","","","","","","","","0-89bf92f59da64024a21675f47aa1bea72637b99fd09e06c3e830972909e85741","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Harris Corporation","Melbourne, FL","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d409bf1f0a471711e51a5d60ad42c587db94e164d8b85b17c759d9adc8149234","0-c23b1fcd37d5f698ac568da59b97ee6b79c1364326fce9c3acfd6c510f05bb52","","","","","","","","","","","","0-db78001b19db00884615272149e20137b66726cbba4dc54d4d4efdf2f2f053d2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Other","San Antonio, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d409bf1f0a471711e51a5d60ad42c587db94e164d8b85b17c759d9adc8149234","0-a597c0a5606dcbe45034f55b3da7b69ad7e7b1b0bae8d32fbb783447e410cbaa","","","","","","","","","","","","0-ee0d6f8393cd5aad14ddc51c367588d926be4ba6735147df38be1dac8de1bebd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Rockwell-Collins","Richardson, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-74c3e93eb9a691fda53f5d229e2f3ced39b28cf2056590481778fe17b0a07c71","","","","","","","","","","","","0-6dd06791f17646635d9e16e436b226cab90ced78c0b6e5079b94fbad2f688f73","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Rockwell-Collins","Richardson, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-547c52a2cb3ad0d48fed4bd2697956ecc12ae0aea635651cfc885b9c3abb76b8","","","","","","","","","","","","1-f0b9ef6c4bf2433c829770a67b06bba9de2d6b90a55f07d52c2071187f6c0a50","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Rockwell-Collins","Richardson, TX","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-224db4f62163c72fccf54e26d672739b03e6c3a095ed6d12b2116f9bc926b64d","","","","","","","","","","","","2-1c1c9f45f16133794960e8274c01ac96255f35a3eb9df4d18cc7dc899e1e967e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-40e856d5c5116db95e04de919046788a2981596fe02b52c7aa104b5e08588261","","","","","","","","","","","","3-4b34dfd84424a3c07e2a957132df7f6a35b16f1a16fa4f53a7f03a92e7487812","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-2c6993a589ba701aa3b7790dc05b49513a90bb60306eb1c5e30240921714c33b","","","","","","","","","","","","4-5d88b09da40818aa754c63c646ed6750c1df5e9e032a17964563462aa42d667d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-2e5b21922af811fd9e587b1b47b9038286210ad38ff1f4577df7abcc699ffd56","","","","","","","","","","","","5-e77d0ae593ade67bd0d5810dd36c5d3eaa122877f7f980c1c050248c637203ee","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Long-Wave Incorporated","Oklahoma City, OK","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7e13f1f4256aedd194be0beb65b8fc8b222c74d5ea80d6a83a2e4353d3d903b1","0-4b99ab7bb6516dadc529358b37135766a61163c937ab93d8e2908ec26ba9c9f8","","","","","","","","","","","","6-96ac67c0f270405158d34ac84fa99e7866b78702c59e764b37e70f5dc2a36bfd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"SAIC","Columbia, MD","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","67071f71009ab11469c26da696e0ae2604f627ae46a7ffdcb7d3fa6a96a5fd24","0-98410baac4b3531c3ac80ad9f3464902186f346f70a0db00fbfc72299799c3b6","","","","0","0","0","0","0","0","0","0","0-a24963adeb27d1e255921b9937405fc743b5cd4328acf347f02b72851de85861","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
