Name_val,Name_@footnote,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Rolls Royce","","Indianapolis IN","0","0","0","3","0","0","0","0","3","16","19","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","3038dfc3aa10a3c368ccbcf6965e17571d44fa8ae41f47acf948897329f5294b","0-b4be25dc9e9efbcc5de8286f271c52d0af3543aff1f271db565c4f8c9ab9cbe2","1-a6ad5a2e4e9499e12a51b83a8ffe6b212eb9f1bbeb0526b50c35e4f7d375b749","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Cessna Aircraft Co. Wichita","","KS","0","50","0","0","0","0","0","0","6","10","16","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","48a0b4580ea5e8b5efd2441f8e2ce6da5da02a70d12dd7030573612cb4f7353f","0-ca901feb923ba4c499034c50478889d997471582fa3721077e07f1fbe3491768","0-a7c8a1cf35d2f64e535ffe98395b1bc9863b456a16bcdb801d2ee8362a6173ef","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"AeroVironment","","Monrovia, CA","0","50","0","0","2","12","14","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cb6ba6913253869e1c74bbead09166fe4d1ca32a4a24d3d998edd5c10d1493d5","0-ab86dc28e3a4655518d15a300600a14b6f1b481be5abf492e2242eb5072b0b4d","0-d10d9d4556cdd7d4b3cfc9907f6805ba563c61099ee4474b5583d6cb53aa2104","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"BAE Systems","","Mohave CA","1","3","1","0","6","20","26","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49ea51a266d1f26fbb7e9540dcf13ac7edf6e0045e26abc78725de6f38f215f0","0-eb1f0c00c91f270ab2348db7f142fc90283bbbbad7632d8a37e90e08aa12ce25","1-1bd03f07eea6535056f808baa64d192dff9cf91a8902e7af235e69aa0fc00f15","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Composite Engineering Inc","","Sacramento CA","0","70","40","0","0","0","0","0","4","17","21","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49ea51a266d1f26fbb7e9540dcf13ac7edf6e0045e26abc78725de6f38f215f0","0-6f6273fd1cb3162dff59817438043c1815f4165e475fb83efb5d9e9ef742f31e","5-7f03fca061fc5492ce767256827327b926c06cb49ea54cfae416549d34e9a6fa","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing","","St Louis MO","0","0","0","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49ea51a266d1f26fbb7e9540dcf13ac7edf6e0045e26abc78725de6f38f215f0","0-51b3834cbcdcd1bf786e7dc58b024c07f495708ede50d82f99462749293537bb","8-d7a93e44e38b371f94aa9851cd0223d880f74a27434056a2c902d73eb886cc27","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin Aero","","Marietta GA","12","36","36","30","0","0","0","30","3","35","38","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","6bd674c6f69c66eec2cda701be10a7e979689b59033588ea1a19b74f761b8e00","0-ad20e8fee6e6825a6b1ffdcdde59f139f948285a57ede2c1c328324b8ce1b5fb","0-930ebecd543ff0972b2878af5e912a6ddcf6d5d76532c7abe232a531f78f34d7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Atomics Poway","","CA","24","60","48","9","3","23","26","12","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-15301a07d56754cc6785aa4f0d10aba37e5c66dc1a14d8b9fac74aa18614af92","0-814d878ae60b96c071e20f04e346f7639ff0b9d6f74694fe078c5a19e8e84007","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Northrop Grumman","","CA","1","36","36","4","4","33","37","2","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-7d86f81bc3257b600066478ede0b579176e95ff1726b70b191109c0c6bdb21f9","1-c81802b1165be1e0b59672c5c89c43c95d07c09d1c0e440229bf2cf62de58317","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Atomics Poway","","CA","4","96","48","9","4","19","23","9","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-038b971bf01f6fa4958f56145e3422096921390c197ecf19b1fb7e6827c76a64","3-e6275b88f5acce140d72b911ef400d5e5c00fc54b2fbe7b4b71b2f2cd6ee1243","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Atomics Poway","","CA","1","8","4","5","0","0","0","5","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-5412879f523c1250cedcdb6d67668bd37a3a82e00f53cd67f15736fd1f1b20e5","4-36980ff4e091df8d40b4ed9d1115ff26c150b224c2b4febbebc31c753aa4fdc6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Atomics Poway","","CA","2","48","24","5","8","16","24","5","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-05d9cbe5848cfe4c7a636db92a2a6a5f01d5f5bd41a4b483985d50448708b997","5-44e0194f8cd55945272e809f7a17b2575780c304d7395199651d98f98b70db75","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Atomics Poway","","CA","2","72","60","9","0","0","0","3","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-79a635d4408f978cdf6aae258901ed3a0d043fc367e383bf52f372d9733f2231","6-0dff25d750cc23a0f658a8ec20669fc3b89c415691f9d1571f80123f4c9cbed3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"L-3 Comm Salt Lake City","","UT/CA","0","12","0","1","0","0","0","9","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-3d1b9e5bffcf8beaa02c8976f1503666b081e4c8b54bd619f397ef257dae8382","7-a7962b814f2abb02b4da7bb6d2d61e5395e43278a2da8de87cb643c5a1164b91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"L-3 Comm Salt Lake City","","UT/CA","0","12","0","1","0","0","0","1","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdeb0f6276906ee550e4ba5f6688211574e1a9fcd13adf94e089e8ecd4d1a582","0-d1540530cafb9192fb4c21e129b655be71b25b0d8a6c6a61c0713130443ad154","8-991f03aac56fa40b9220325216ef3a8f3986394740a2a51102a581f957ec0075","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing - Airlift and Tankers. Long Beach","","CA","10","15","10","0","9","9","18","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2a03adfaee1efb83c42f81e0f6dc43dae3e0a0aa4ddb0621146d11486e6d16a1","0-e55e1ef34ee5c2b650b47fe072d6205268a281c8b859ec41b2833cd4b3652d91","0-d552fef8cba7b8fb58b39b9bb70a426fd74da824c140a1bcd95a9a4048eefb57","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Pratt & Whitney","","East Hartford, CT","0","0","0","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2a03adfaee1efb83c42f81e0f6dc43dae3e0a0aa4ddb0621146d11486e6d16a1","0-88133804fe837ee2e135ebe7639ce67c4adffe241b67f1ef0d1460bed5854d9a","1-6ad51efaa79dda3b1cc6cd70cfa1a1275d482a5d44bce051b7171d7202de27e3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Pratt & Whitney","","East Harford, CT","0","0","0","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2a03adfaee1efb83c42f81e0f6dc43dae3e0a0aa4ddb0621146d11486e6d16a1","1-313bf9e7da004618df6bd1b1b8aa6699aee18567d83ff7dbbd4839834a4704ce","1-6ad51efaa79dda3b1cc6cd70cfa1a1275d482a5d44bce051b7171d7202de27e3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin - Aero","","Marietta, GA 30063-0290","12","36","36","30","0","0","0","30","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","58962d80842bda0127e3151bcb7318ef2f18eb1e67465dcf47ae2e3d6dd035ce","0-9672707f191d7fcc56822b92c903e7f365c0f9da03ea05883ac86ff4ae17ee3f","0-75f1a5da5e5ffa73f4c0613eb8b9cbecc4a1d809fd03433a1a4a601acda3bdca","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"RAYTHEON","","TUCSON, AZ","200","600","450","0","6","14","20","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8d28ccbefcd514490f0659783735adb5b3c00b485bcceb33d6ea2dcecd1b41e2","0-06077a1647bd1558f7d10f29d1da3c26f08cafe7ebcc5b43c9a775e8282d29ed","0-654cbdf331ec7194929217494e4304f358d9c0bd0b55729806c5280a4a4321a1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"RAYTHEON","","TUCSON, AZ","200","600","450","0","6","14","20","6","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8d28ccbefcd514490f0659783735adb5b3c00b485bcceb33d6ea2dcecd1b41e2","0-08a3261f96dbf5473707d1d5f53f426ae382523c4e6c092bda49d3d1f5c541b4","3-0939310ee8a25089482bbd24e866177b29913d3109dfa47a655335770b20de67","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin Aero","","Marietta GA","12","36","36","30","0","0","0","30","3","36","39","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a3f880e359639632cab967077305594fcf18e5da06db25b29ba42bdd7cd12633","0-ff9301ad4a26e7933ea78dce16e8c2afac7969b2d09d669db33008b66b125a04","0-d24b5d515e4c5977e158a8d9c38d6a0ef297317e360ad54e312faaff44fdc2c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin Aero","","Marietta GA","12","36","36","30","0","0","0","30","3","36","39","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","488747666b3275948d393a73c4a079573143c8bf16538a115483a48465240f4e","0-0c933fef3a54403e72e0f7aa9031cde79d5d08616c035fc05eee0072ca753572","0-6d8831f6d096f56dc39ba624a58fedab898848be2c553f0d6b2a9684df25f31d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin","","Fort Worth, TX","18","48","36","8","6","23","29","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bba3db72846be2ebfddbb58637da11fb07cc41e6359b906131b0cf6626c26b1e","0-9731bf01ec81484ff6330975ac6bd7bc1cb378ffc31d2e80ee9197aec2d15334","0-e139abc6038d6fe495760543a198a3c6ca7777cb0b324e80910da7caf67e3862","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Pratt & Whitney","","East Hartford, CT","24","48","36","8","5","16","21","8","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bba3db72846be2ebfddbb58637da11fb07cc41e6359b906131b0cf6626c26b1e","0-ba1c330473bf85938de49ca11ebf3cd6b66283408d01b0ca76941f1f3d29fdde","4-0c2497866efae007013310789c36e08b80aa6b351c6f570c8a7828166c437efe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"L-3 Communications","","Waco, TX","1","15","9","0","0","0","0","0","5","36","41","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7a9eae9604e5ab81e81e89f8ffd8e98a878ebf2cd45c4053c4ac7f8a3e805266","0-3918ea91ed310a2c0d40e717a2cba7ad7320d31626ea53e4525d66a18da44047","0-148cbd15ec4eff46c6d204630b4375f4c91cf76bf8b7f904700bb3cd7699f9e5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Cessna Aircraft Company","","Wichita, KS","1","60","36","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","66d1fa6b5fa93887fef6432659d6052795e55007e8f7e7569e880e7a34e14219","0-2f68717b48aa4c7f5bb1881a8db2eca05d7e6122fc85197d327644c8843464d5","0-b6f9ec15ecea8e0685d751738d0739ebbccfdd21e9696deacf0c2aedc986a38b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Cirrus Design Corporation","","Duluth, MN","10","50","25","6","0","0","0","6","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","b6aacf3d38d6c41bb7b8fdc4e6d3e44960ba111490053a1b60b4616eaa728f36","0-256c7b1ded8e60e1e54a8a0c0ff699137b543e5868ef31165a55515345543e38","0-01264955dd5a6fd58e1c71f2ef975ab0301465f59ae4bc7df5499fb95f99e618","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"ARMY","","Redstone, AL","0","0","0","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","933dce7658cd7e44da755a09b829d741f431df83da7bf88e5543aaa09ad1f5d4","0-1d69a0cd7017e7319d94d0c1b23ce3836a70dd5fdf7e9a9ac7555c6bfdb30d57","0-0826fdab92159d489ab60b4dd002f1996d6cbf71656f9a3873f49cb06b649382","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"ARMY","","Redstone, AL","0","0","0","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","933dce7658cd7e44da755a09b829d741f431df83da7bf88e5543aaa09ad1f5d4","0-403bce48a630615d03216e57a9d9601ffee62d5b9852f3e72498f2cfafb7bb96","1-3c51769b8bc701fecc837ecc7d0a4f421ca074b74e0b406953ee338b6b7853dc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","0","0","0","0","0","0","0","0","11","33","44","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","933dce7658cd7e44da755a09b829d741f431df83da7bf88e5543aaa09ad1f5d4","0-bf11f24ec641f04f514d1faff641c6ff90f24da2613d618939f6eafd911c4f35","2-9c990540a90f948e0eab1e168cfb1035d2457fdfdf4620d92e4f5f8aa6aac83a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Boeing","","Ridley Park PA, Ft. Worth TX and Amarillo TX","16","44","25","19","3","26","29","2","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2480963106a61bff7009b298885ac0214434da94fbcfdcfa6c199ed054ba5005","0-6dae46be6f04afc2796ca56fa7f7322d7d7bcd743aff87f2747c7c7d1f6af547","0-f1b86ca8af07954b5e12f690f560c166bc84e24517f60ed1716616111f8c80f6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Rolls Royce","","Indianapolis IN","0","0","0","3","0","0","0","0","3","16","19","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2480963106a61bff7009b298885ac0214434da94fbcfdcfa6c199ed054ba5005","0-66b2a46a9c38c38dff92525629b3456704dabcae497bb7ee1226e10f854afb73","1-a409046e2b29c46eff1027242da7d8979bd107bbb5b2de93507fe9d915910e3f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Cessna Aircraft Co. Wichita","","KS","0","50","0","0","0","0","0","0","6","10","16","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ef6abe403107e089ae33a83cf65a58399bbf6ecd43bd21465b9c3a694906c1af","0-ec961495c07ef2f7634f2b6864ee0c546dfc36f88d801e8ee47e7c923f03d3ab","0-0992009696c05ead6b1d8b1ab09a9bac5b5bcc2e1736457873ad62c133bc27a9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"AeroVironment","","Monrovia, CA","0","50","0","0","2","12","14","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7fe1f0e4306b7792a6a3da9cf7dba24055c3f6e79e7d39df40f818421f1f2507","0-9d8b05b7fded5ca125c62ac80e42c0f983753ac1425a9ec37c72660efebfa21c","0-b8bdb7dc0918459fb867212cc2302286852be4711129a3b2059793d086eed268","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"BAE Systems","","Mohave CA","1","3","1","0","6","20","26","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdde32f263605efa565ce4d4f2dcfab53c9478c879b60a96129ffe25b7d34e8a","0-4929feb329a6911531ae4103e6575095aea07e6e56750daaac22b3ca6bc0858a","1-c091c82c5b370fdcbb66d56a40908d8e152fa980c39e4a5456c24de2ea38abf2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Composite Engineering Inc","","Sacramento CA","0","70","40","0","0","0","0","0","4","17","21","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdde32f263605efa565ce4d4f2dcfab53c9478c879b60a96129ffe25b7d34e8a","0-c5eb40fe118fd2c7008528e21f00bc9494b7e5e432848a738dbf8a662cd61b82","5-7b4e098276d47ac88aa8c48b5673960a2fabb8c1be25f309bbb8e0e349eaff0b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing","","St Louis MO","0","0","0","0","0","0","0","0","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","cdde32f263605efa565ce4d4f2dcfab53c9478c879b60a96129ffe25b7d34e8a","0-75354dbb15f3fb81cafcf0dffc22005475f8efbedd00fd7f0fc62f97e2067ed5","8-1dbe3500dcce9b706c2fc721759bfb4aa659cf11eeabf66f4fe322c10be6f95a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin Aero","","Marietta GA","12","36","36","30","0","0","0","30","3","35","38","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f83081f99b419343f22c8ac55f060791cb7fda780d903585dcab4577b7d943b2","0-1de9476b1f09ffed4ed7057f04c90ac48fddc4a90d648af03907a2c4838df64b","0-3bcaead02448bf49594b73c58926035512ffeef145a967ca0437508c4dccb27d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Atomics Poway","","CA","24","60","48","9","3","23","26","12","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2d869e67e961d8dc614bf59a4d17433bae54b9cffd51ec609573106e09233d7","0-68e3c9cee828019b189de56a131d6a67d52342cc7812fe46526ea5a8fb8abac8","0-f4bc2c582e0ba42708646908019cc125532e34ea8e68b73e0b5897edac232b12","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Northrop Grumman","","CA","1","36","36","4","4","33","37","2","0","0","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d2d869e67e961d8dc614bf59a4d17433bae54b9cffd51ec609573106e09233d7","0-4084fe39349232ae366d6037453ab6c5120b67f0ac424f8348652a051ad5c0b6","1-180ced87fef7d712de6fd5ec049cb582ccaf7348a947279e64f63ae58fa3f217","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
