Name_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","0","0.000","23","23.11","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","0-c59cec234cc496a3349430fc056843b871aebec041ecf1e65293e82a605b36b0","5-5a4605111bbcf4ffc82db08598940bf7ed12072c1e7061dcdf6b7e303aad614f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.55","1","0.007","33","0.211","33","0.218","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","0-3635ed569b1766a8271c91d319261af2a9befdd5e3e6329314e8202103f5891d","6-7ce8fd0f4144d765e082c0586a7878bbd63b6ad7e659fe5271010db401d15c5a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","1-cba3a5ec936fb6de986890df76fb946e11ef6b59c35614882fa3297b04508e88","6-7ce8fd0f4144d765e082c0586a7878bbd63b6ad7e659fe5271010db401d15c5a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","2-3e1f6607928e42fe019a44ef6c4d5d7b456ff33ff6b49ae46025201bf5c8a240","6-7ce8fd0f4144d765e082c0586a7878bbd63b6ad7e659fe5271010db401d15c5a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","2","0.628","38","1.546","0","0.000","38","1.546","33","1.456","33","1.497","33","1.551","33","1.613","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","0-c09da1d4a2dd47a645b29095071aa113e0293e885be70c979371540e335c4609","7-8b9fc08c74ff3c675094b1d1161ced1401a897192aca08a967c82e1c8462af2f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","1-72d28f0e79dffaa268ea789a7eb62823bf475d5b96b9280d064ba8175deaffaf","7-8b9fc08c74ff3c675094b1d1161ced1401a897192aca08a967c82e1c8462af2f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","2-6248eb9a57b9cee438989686950773020be679ffe26775f9cd4813475eb01cd0","7-8b9fc08c74ff3c675094b1d1161ced1401a897192aca08a967c82e1c8462af2f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","1.278","0","0.000","0","0.96","0","2","0","0.000","0","2","0","2","0","2","0","2","0","2","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8bf976c6accd36e8559c03d97b294c8902aa574e2ece552803d86400bfc66807","0-c1e18b0514e09205de6236f14065fba29c6fe9a3da7a617b1d76e44b66854257","8-8c392915d726d45a24f6db50e800c10b742a17abb4c9f8689e02c5b35558eb8f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.996","0","0.113","0","0.109","0","0.108","0","0.000","0","0.108","0","0.2","0","0.1","0","0.101","0","0.105","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","83060046c5788c31d12e9112c81417b9974b5621c29d73e403c3badd576ab279","0-994706089140843ad9890bc2d702b09c5e376aed9bc12789ecc7b1fd6d3a5dbf","0-d90a3bf297fa8a1955b5d287dfee67f8d6428f236f795e9be822f27fa693ec43","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","1.384","0","0.224","0","0.219","0","0.091","0","0.000","0","0.091","0","0.003","0","0.11","0","0.11","0","0.11","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","83060046c5788c31d12e9112c81417b9974b5621c29d73e403c3badd576ab279","0-28ba18785901701fb7f3d381266338f7bac5d65a19a4de24fdaeb49ccb80a1a0","1-111042c6dae4a258cbeb937e1209937ba0e621ea0505266b3b13833a73d0aab6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.116","0","0.151","0","0.005","0","0.005","0","0.000","0","0.005","0","0.005","0","0.005","0","0.005","0","0.005","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","c092a26ca1ded86b45ab7541348d631c885121542a95bce4518e708324908e9c","0-082fdbbef3b35d878f7a2175fc1429e6960c233873f85fa04df79fcfd79c6fe1","0-4c00900f37ce487750cf90a8302b87e674427d070963cef6d54b74422ff223d1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","2.533","0","0.684","0","0.944","0","0.933","0","0.000","0","0.933","0","0.932","0","0.928","0","0.935","0","0.968","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","c092a26ca1ded86b45ab7541348d631c885121542a95bce4518e708324908e9c","0-33f95de8fe5971ea2e9a099c95c406282a914a7d33caa5b9308544f3cb37c4da","1-94169cd88a5b88092dd0b63b6e3529f283acd24e6040d98b4065e8401cf45f15","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.02","0","0.005","0","0.037","0","0.005","0","0.000","0","0.005","0","0.005","0","0.028","0","0.04","0","0.038","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","c092a26ca1ded86b45ab7541348d631c885121542a95bce4518e708324908e9c","0-be653b43039aa52d85131c2e1b0cf8b4af74770e1abb4ebbcdbbb838b0cd33a2","2-acc7cee0617ed567434d2f3a40c7f2ddc9568c727631460ea4758365f58af5e4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","2.375","0","0.795","0","0.771","0","0.807","0","0.000","0","0.807","0","0.838","0","0.875","0","0.9","0","0.9","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","c092a26ca1ded86b45ab7541348d631c885121542a95bce4518e708324908e9c","0-8c13504b550c821903f70c99a64543badbae9505e3ea0f3d98470fefba32a8bc","3-7dbbe0e590111f6d7566caf0318cbd9a3d6654938dc7908dd5637cccf79111de","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.932","0","0.253","0","0.289","0","0.286","0","0.000","0","0.286","0","0.29","0","0.299","0","0.36","0","0.368","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9f24d5ffa9bcebbadc4116d8239707eb83c09f8c5fb0b57f72d834631f6dc0b5","0-471f16011fa96009dab8b1c6dfd7f1c8d7ad4ed791ba3c605acb8545e7076755","0-39a7f9c91a34b8c8912b5a7c0205cced4df008ef2db0a6fdae53a837c3bbeb8c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.347","0","0.111","0","0.197","0","0.159","0","0.000","0","0.159","0","0.162","0","0.56","0","0.629","0","0.19","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9f24d5ffa9bcebbadc4116d8239707eb83c09f8c5fb0b57f72d834631f6dc0b5","0-20806a555799f598ab6bf90eaaaaf1c8bf11d23da79348f5991a70f40c8959c0","1-25ddd1d91f4dbe7155ff1c7509eecfdd5ee9da065b6a96785af1910ffd9f7bb9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","92.444","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","62a0ac6618776e0eeb1de173941225302b4e11e169e6891ffb9f06c05d7f028e","0-c5f3e75b39f34594f8cccc595c54b96f06b0af14b000eb9286c249da3f561d75","0-56fc11db7e0726dfd5ca5ed9bf7fe4d5dd20295440c4eaa75bbe027ac1affb51","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","0","0.000","0","0.000","2","59.404","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","62a0ac6618776e0eeb1de173941225302b4e11e169e6891ffb9f06c05d7f028e","1-1b861b8e06d999b26b84f285830e1978bb92172b063aefb204cd83ff2517ff83","0-56fc11db7e0726dfd5ca5ed9bf7fe4d5dd20295440c4eaa75bbe027ac1affb51","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","0","0.000","0","0.000","6","56.287","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","62a0ac6618776e0eeb1de173941225302b4e11e169e6891ffb9f06c05d7f028e","2-eacac448f246b923226f0e7d88480c27ded676a16bab003e6fd679dc78f313b6","0-56fc11db7e0726dfd5ca5ed9bf7fe4d5dd20295440c4eaa75bbe027ac1affb51","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","2.532","0","0.119","0","0.123","0","0.126","0","0.000","0","0.126","0","0.128","0","0.133","0","0.136","0","0.137","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ce3473abb8d72200beb02b9758f02a3590f1e4804d82ab06c0528da6b84bd58a","0-54349837f37312afe07c9e911961c2e7569220af617bc6fe4c8f4a6327a0dea9","0-11928a8a428b5417d5ea357adadcbaa13c188e7a45dc4007f622e840326b1c90","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","8.971","0","6.416","6","67.068","0","0.000","0","0.000","0","0.000","0","0.000","15","14.151","18","20.785","18","19.088","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-c0409776764aeac7591c1d48d4eeb736c8919f19bf2b35f9041fdc57883bcf32","0-57cd1987c0062e74e0feb35ea00665ed2ec6f4e2f8c3148c2b541147b1e0d7ef","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","0","0.000","0","0.000","2","15.463","0","0.000","0","0.000","0","0.000","0","0.000","5","3.368","6","4.819","5","4.21","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","1-733292bbd40953e240ed0603d357d5324854230649ce2b59da7854f9223e4c4b","0-57cd1987c0062e74e0feb35ea00665ed2ec6f4e2f8c3148c2b541147b1e0d7ef","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","11.541","0","0.000","0","3.238","0","0.000","0","3.238","54","24.477","4","5.69","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-8fcf391a7f8eedc3f9f5caca0f9849b14f81d066bb0a2133654ea7e5bbf26f4e","1-819b9467f962da60e16e166bb3ad34e0b7f0b5696a5539f76e08f44c54186746","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","1-501ffa9a4fba366358fd71d10f893b89d3d383a3c3e817f5f99d6c325641b72d","1-819b9467f962da60e16e166bb3ad34e0b7f0b5696a5539f76e08f44c54186746","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","16","6.506","2","1","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","2-bad140cf2a5c67284e7a03c75b3cb89e7518531d3fe994693f9437ec4324eacd","1-819b9467f962da60e16e166bb3ad34e0b7f0b5696a5539f76e08f44c54186746","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","2.18","0","1.656","0","1.482","0","0.000","0","1.482","0","1.836","0","2.375","0","2.431","0","2.472","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-fb10241ba7ef7c70bf2b3abb314496b3984236385ddecda1e469cf1f5d904c43","2-38e1db3ca041ab049746cea40156ff48bbdaf3397d1a0d735ae09ee4358996c2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","0.1","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-ed1c58c874559d35f44b3ddb622ba7d95db343fbc19787acb741d71f86711778","3-0c8f728e45ddca380f52a8a6ddcd57c424e5fde4700f99e698191fa78790b148","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","0.1","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-6f28ca6fd2d780481f935e16d870588d37fb363c083842d630bb44dc7bf5ce9b","4-6cc4bb17b5ff746ac75627c2e83d72eed67626ac5fa78458767da0f01271f5af","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.5","0","0.203","0","0.102","0","0.203","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-c51b4f51c3e57ccdc06b012547b459778a3c52e0c5bbb8010b3afb4cfefce70d","5-2ff04e1facc93451c416e2986ad62fe68efdc9e7b28a5f291cb83fc88b8a89ab","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","8.725","0","0.000","0","0.000","0","0.000","24","9.59","25","7.7","7","2.557","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-11c75e9b8c2e651397710749cce3b6dc833d30916c4215a9486f43adee0c768b","6-e43c58261403a08bc7ba149590181c3b47ee23ad61c7a65533b564a7b280e43a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","18","4.657","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","1-dd9ed9de710ef358da87358624b3f9537f9bf260bba7df716153a8e8126c45d0","6-e43c58261403a08bc7ba149590181c3b47ee23ad61c7a65533b564a7b280e43a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","1.646","0","0.821","0","0.785","0","0.435","0","0.000","0","0.435","0","0.019","0","0.604","0","0.453","0","0.46","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b2d8afccacbbad6e360e0d83fc9b6f11326b8d6bde17f88d3c4e843f38ab51d9","0-0a4dc0a6b19a37eafc819d386054e29a22cad5e98501d460960fbe2d6b686b0a","7-90ea587afa48a2e15c56a6ff46cc0d41caaa47cbc7d8f85123d3e9ac42bed877","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.000","0","0.228","0","0.854","0","0.000","0","0.854","0","1.1","0","1.113","0","0.2","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-6e9112e79f14d9217b5c8da14fab84a7ed47018466172127a6f27f03f85ae3df","0-29513e4e1e16eba36c6dcf9ac3ff342e65a86ae8086c4f18682efd31e3710330","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.063","0","1.553","0","1.819","0","0.000","0","1.819","0","2.782","0","0.466","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-b9800c201369ae11917ad380c1aa66c7cabc27100422e6880c4d840b92e1f9f3","1-3ef85218d1afe62c7d60cacaf28146d4a8d7c6aee081bf96505aab1a5bc5bbfe","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.256","0","0.807","0","0.848","0","0.576","0","0.000","0","0.576","0","0.753","0","0.922","0","1.021","0","1.026","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-dd185c68cd55548d54bb0951744227dc3d64688592bdc312f185d0481e2fb302","2-c7c1145a043144b688d347141f2962658c9d8b039ddc4533b936746dd8dd4828","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","2.839","0","1.931","0","0.721","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-ca1394577369795088ffc5524618759a537acc1aeb5c4dc1b955a2cbe16700b2","3-46b3bc2a2aadece2b5ee25cf0100bc2ee094e24c3477b58359151959662e5ede","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","9.3","0","2.5","0","2.233","0","1.399","0","0.000","0","1.399","0","0.000","0","2.434","0","4.797","0","4.388","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-cf1b72350c6f70fda8f919d51aefc1223710e5ab7a538f42d28bbb2c05b5a433","4-fb7bd2b2217ca80d54649e0db64bf137e61a7d6648ba92cc869e7a7b77e12811","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","18.292","0","9.533","0","1.813","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-bda1e71003d42cd09b6484e8f60957b55b48a70177e0cf38be4b1f23074d1bb1","5-c076368184abcbbf9ba7694b53971b14fb280c03ec41caf2d2a4e287200b98b9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","6.007","0","0.023","0","0.000","0","0.157","0","0.000","0","0.157","0","0.000","0","0.000","0","0.000","0","1.765","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-6d9d1308f8eafa70a14a7b1728c7e076418c978bdb8b13af73c6bf75bf698b47","6-5dfcaf9286e6a78ea78c88658f480e210eb131ae5a6a78a42bbfd2a8bced12c9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","0","0.000","0","0.182","0","0.000","0","1.414","0","0.000","0","1.414","0","1.526","0","0.2","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","66a2e813f9095cffeaf362a268485559e78bdf9106ddd06206eb478ca0f810f9","0-0eaef643b5ec63aed49e025c3d2fba1e14e145d36cbcac038366ec6854ab64d1","7-c1f8b5c9a0392167c473fdbcb45302e63b8c23e61e2658ef86f07e51ee7cf689","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
