Name_val,Name_@footnote,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"ARMTEC","","CAMDEN, AR","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c640744d36b504c67c31ad6740a353c5b8a7f8bc605f779a2ffbd172a4291162","0-73fb00fc7221d14ae988f902259e4f232212a948fe1cbf6a3d25c84a3592855c","","","","","","","","","","","","0-6824e2734a03cd75ca1032671c710ab2251d76b7f3533f4563396ee7bfa56e8b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Kilgore","","Toone, TN","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c640744d36b504c67c31ad6740a353c5b8a7f8bc605f779a2ffbd172a4291162","0-2b16fc731fb556d51f89289d31521962f2f81e5062d95a886ddf3afcaea0349c","","","","","","","","","","","","0-d71cd0df4fe2afe91ad5f6fee3102accc42fd9bf18ed34ec24c428973af51646","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"UNKNOWN","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c640744d36b504c67c31ad6740a353c5b8a7f8bc605f779a2ffbd172a4291162","0-e4140644258b54d89d9199700cd7b9830fd6a271593b85152c8ae2ff6edb565c","","","","","","","","","","","","0-089ab430fdcfea6b6defa171409372c2832a50b0f88cd5e07ef22fc073a614c1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"KAMAN PRECISION PRODUCTS, INC.","","Orlando, FL","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0806439326d9a6732c980bbdd823ccdd56e97011a69db269be8dbba8a23f712d","0-8fcb3d1e4703b32db0463d7152374305f7a557a521ab877d30948c7f914fa671","","","","","","","","","","","","0-52368cce6b309891220e2111b20ab405536c9381f9ca991ee116a5eac47a93b4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ATK/ROCKET CENTER","","WV","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0806439326d9a6732c980bbdd823ccdd56e97011a69db269be8dbba8a23f712d","0-16829ab625e0b6590da78afbbfbd714feefca5aaa0dad4ce5f521b4f71fba1ee","","","","","","","","","","","","0-53cff49c810a2df7843b1c67793459f2c74947a79a47a65882e8d45b913649d8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"UNKNOWN","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0806439326d9a6732c980bbdd823ccdd56e97011a69db269be8dbba8a23f712d","1-091b11f6dbf8539b531c3681eee765bc38fc18af59800b6515195bf64707ed00","","","","","","","","","","","","0-53cff49c810a2df7843b1c67793459f2c74947a79a47a65882e8d45b913649d8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"UNKNOWN","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","5fa77918c89f42288e757edeaff51df2d82a583bf8dfe8832173bc47b63e6f01","0-071ac8604bc7df69dab7eea854f85b9001cdc28c4ea12812322ab60c207500a4","","","","","","","","","","","","0-fa84bb94383c5f762b82bf85b51975b3ef43cfcb88e8cd264d65dafe599399fc","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED-MARTIN & RAYTHEON","","ARCHIBALD, PA / TUCSON, AZ","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","5fa77918c89f42288e757edeaff51df2d82a583bf8dfe8832173bc47b63e6f01","0-b85c40ac38761912089a9b40acf5f2b062d0dbe18218740309c86c02088247c0","","","","","","","","","","","","0-a252c36e9f0ff4784a43a9fef3ce168c790901f008f8194d6f449e43d9366317","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED-MARTIN & RAYTHEON","","ARCHIBALD, PA / TUCSON, AZ","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","5fa77918c89f42288e757edeaff51df2d82a583bf8dfe8832173bc47b63e6f01","0-c11d3de70c4cf956d738c2405f1c0438d50b09c3a3579d5c71dea0cd5e07291c","","","","","","","","","","","","0-fb1da4fdf94b1fe0837c7a09ae8a380ba903fe17c226afb98921d9878757029c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NORTHROP GRUMMAN","","CLEARFIELD, UT","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","330c29f5a5f0e8ed876d07b467fbbf6f5e140724b3e9e4215e0f8d5dd7597dba","0-dcb1cf02908e308e0d4cfa5f30ef1a93e70a548bb34bed67d3227dd80563f646","","","","","","","","","","","","0-f978fbef316100b745266a2084135fc73e8021adc4521413eeb64a3b89af8df2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED MARTIN","","VALLEY FORGE, PA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","330c29f5a5f0e8ed876d07b467fbbf6f5e140724b3e9e4215e0f8d5dd7597dba","0-6e4920a50d4b429ef0e1116a986c77a7500ca6712ff2b18d1060bdb0fdade942","","","","","","","","","","","","0-a4c2ac073861586e7b458fbce954b13362b7371d702e74e9065bae6450498a2d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED MARTIN","","VALLEY FORGE, PA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","330c29f5a5f0e8ed876d07b467fbbf6f5e140724b3e9e4215e0f8d5dd7597dba","0-451164d87227a8b7bac614166c30d0772e8f67027291be431d0b52c384f7daa6","","","","","","","","","","","","1-1c673118b3ba9a5b877b6f9c37e8f6d3f1c5894442fd7b81b0072829bf4b04c8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED MARTIN","","VALLEY FORGE, PA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","330c29f5a5f0e8ed876d07b467fbbf6f5e140724b3e9e4215e0f8d5dd7597dba","0-91918bf8dd0475b06b410c4bb7d80859202c5c27b10ce7516d4dd369307ea5d5","","","","","","","","","","","","2-54cc54eadb59230409de0a8188433f818cf950f817b59451db6427818f195625","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"SIEMENS INDUSTRIES","","NORCROSS, GA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","330c29f5a5f0e8ed876d07b467fbbf6f5e140724b3e9e4215e0f8d5dd7597dba","0-dd9a0b01440e71a762dd96d72993b461fa94fd9fac1b94ced5cb9036b5cd9678","","","","","","","","","","","","0-233b13371a8f2ef60d584b762435fa1eb32c2a1a0a6ace84803349d419b6a1f1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"SIEMENS INDUSTRIES","","NORCROSS, GA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","330c29f5a5f0e8ed876d07b467fbbf6f5e140724b3e9e4215e0f8d5dd7597dba","0-e7744f51d4d413ec6f702eeb84194149ee0eb8f8648940bb3fbe6b9f7f0c817d","","","","","","","","","","","","1-c8c93dc11b94c40866c26748de05118f6097c5f2c6d6fbbcaf37766377b63105","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NORTHROP GRUMMAN","","CLEARFIELD, UT","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f399505badda0ce97b9cd0a1489cdb66271dafdc767f23f81d1697e9f3480573","0-094aee3bafc8f8a378e22dcf664cc2f5f39ef4f6fe0e3f5065be384105b16021","","","","","","","","","","","","0-74d983bf52c2ad44c7c27f82c51256ebb5add12ff9c6febd3eb9000370e71e4e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED MARTIN","","VALLEY FORGE, PA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f399505badda0ce97b9cd0a1489cdb66271dafdc767f23f81d1697e9f3480573","0-e5f564d893ecd6a78504910ff15b1ffaf6b5b2fc7c032b7a358da9956c895862","","","","","","","","","","","","0-4db287158578ee5166f0f647206979fccdb607d8f815f42937dd991f4bb2e377","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED MARTIN","","VALLEY FORGE, PA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f399505badda0ce97b9cd0a1489cdb66271dafdc767f23f81d1697e9f3480573","0-49565a4f56ae8fe365d8e3ff026f1d4d1b674ba05221e2d7d24ba07b556e2d43","","","","","","","","","","","","1-5839a9cd4459f61081fc32163555e07051071afd9dc1f27bfe2ddd5de9e1eae3","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"LOCKHEED MARTIN","","VALLEY FORGE, PA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f399505badda0ce97b9cd0a1489cdb66271dafdc767f23f81d1697e9f3480573","0-64fdcffe8575561c138c0a10a882665d3b71bdb5de89e51275c4173559b71c29","","","","","","","","","","","","2-b4b0362ce0829ec248aedb78ff1e759be5f4534938c7ed821932cc82909d292f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"SIEMENS INDUSTRIES","","NORCROSS, GA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f399505badda0ce97b9cd0a1489cdb66271dafdc767f23f81d1697e9f3480573","0-e183a9c266566e2368b590cc2c14adf7dd2e325521478e3945e62be2939fa93f","","","","","","","","","","","","0-ae9ca4e9d31695d0d5b6ae7317b10c0a99274a74727d85706d1e405a58508910","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"SIEMENS INDUSTRIES","","NORCROSS, GA","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f399505badda0ce97b9cd0a1489cdb66271dafdc767f23f81d1697e9f3480573","0-8e157bf7d6840239ef4c72e8124ba524eccdff9d736765f78ed93a49e7443aec","","","","","","","","","","","","1-a6ee78414cd867be8bca9dc847526f2521f47885ff4abd79c42b2ab8bb31a2b9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/FORD","","DEARBORN MI","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-f9a0c0bc7e3a2bc9347dbded00c2ca84aedd5bf6626aab0ae7a2f62cc4805c3b","0","0","0","0","0","0","0","0","0","0","0","0-e97fcb7cf7fa5d186070671b7355e6137db9bbb8b0464c1d88a4ca1e3ac17c8f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-a7af7918a4eb2565b7a060b3da8999642cd0dce4ff4a1dcd0dc1bbc3cb863bd5","0","0","0","0","0","0","0","0","0","0","0","0-e97fcb7cf7fa5d186070671b7355e6137db9bbb8b0464c1d88a4ca1e3ac17c8f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/GM","","DETROIT","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-def92ce8f62722ded471eedd57d60083f248f43bc98ea6410e1c02a6d5d67a0f","0","0","0","0","0","0","0","0","0","0","0","1-db20cb33d28abcac99c7c79a3d9418b2f5a1775a7ee4377d365ec8d56e6c2a37","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-13f3277cf320614c73de7e5cd730af7689a285301bdb7867f9934d381bd32d4b","0","0","0","0","0","0","0","0","0","0","0","1-db20cb33d28abcac99c7c79a3d9418b2f5a1775a7ee4377d365ec8d56e6c2a37","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-2e72e61d9062109f231d110dafcd673725e707ee45fd1c8e53d6ea9d479753f0","0","0","0","0","0","0","0","0","0","0","0","2-4e06daf93db59c3178cb26010b1c186ff9b0b8cc11dd75373ea1192d1ad6d824","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/FORD","","DEARBORN MI","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-eaef0dbc30518897e8ed6e26747da84f2eb93711f99fd14bf7f602bfd01f6d16","0","0","0","0","0","0","0","0","0","0","0","3-4ee32cd545dfaa5900b83bc42a1eb6cff52827a0713c686b11eac3c713026ae1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-f2f4f6549b68b698f5044620551aba06d98e359e68221b32b996bcccb16c439e","0","0","0","0","0","0","0","0","0","0","0","3-4ee32cd545dfaa5900b83bc42a1eb6cff52827a0713c686b11eac3c713026ae1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/GM","","DEARBORN MI","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-57dee173968d0ff788b8f84c7677f121b9d8edabc227447217dd6e4c90b3996e","0","0","0","0","0","0","0","0","0","0","0","4-8cb688fb69bf4c4c5c52babfd2dd5c99c2ab70e89a52dca1efa7fbb25b954b4b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-fe41811f6e285f38a162190d1df4f9fa9fbed6a15ed8c210e9795707fc82283d","0","0","0","0","0","0","0","0","0","0","0","4-8cb688fb69bf4c4c5c52babfd2dd5c99c2ab70e89a52dca1efa7fbb25b954b4b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/DAVID STANLEY CHEVROLET","","OKLAHOMA CITY","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-8da5722bf8bfae556558d25ed1b6ae0d41b84f7724a78c4e20c5cb9c6f0a816c","0","0","0","0","0","0","0","0","0","0","0","5-ae36b12b38b4052267f19107fc4132e6d50620a2e16c44cc54b8dc2c0195cb26","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-50e00f04a93fa8bc9b6373c3fe877b1db900fc0b1b8b3fe324a2d2e1f59f79d1","0","0","0","0","0","0","0","0","0","0","0","5-ae36b12b38b4052267f19107fc4132e6d50620a2e16c44cc54b8dc2c0195cb26","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NISSAN","","JAPAN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-dd2efc8b64b347b79f10db5376c34231d409077e5e30240fe00f60e69665c90b","0","0","0","0","0","0","0","0","0","0","0","6-75e4bcb16c85ff0e208fd3e84919ff70523b580a4dbe4928dd55611238a0d317","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-f4ea8a8788ee899d990f01e9b439274648302da9cc1ac68f1b91e1c6f3f0f9e6","0","0","0","0","0","0","0","0","0","0","0","6-75e4bcb16c85ff0e208fd3e84919ff70523b580a4dbe4928dd55611238a0d317","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-78de7ff1ea8b6908943c9f8217bd41dcb5d09f0ae1740aa2392e1985b76d3a43","0","0","0","0","0","0","0","0","0","0","0","7-8513f3154ac6a1f13ff41092d83a255a57cbe541f5afc744d2e9f7061300af16","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/BLUEBIRD","","FORT VALLEY, GA","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-0bd09a7ca7b23fe9ddd8aad30a0413da1f12408925dab6893bddb6c3043e2799","0","0","0","0","0","0","0","0","0","0","0","8-4a99d32d2ca410fd69188870d5caf3be3f761ee3a0601b2cdec951587ff32f46","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-818c94b5afb2be2fabdbaedfd8c0abb12c1849c2022a7f67e78150076a0e388e","0","0","0","0","0","0","0","0","0","0","0","8-4a99d32d2ca410fd69188870d5caf3be3f761ee3a0601b2cdec951587ff32f46","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-c762f9fff6e6344116d9adf08df25753e2f7a0e47bb1091f0a203ba2c98772c0","0","0","0","0","0","0","0","0","0","0","0","9-1a6a651da3e9eda7796765adf3bad8c8c8a6efd9dd92a869457b79e3176448a1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/WHEELED COACH","","WINTER PARK, FL","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-10cbd314bea582d913367444be9ceac8091a72f4fdf9dc97006d08c11b272b4f","0","0","0","0","0","0","0","0","0","0","0","10-0e3c53033de4fa4115aa4762c2b8f08ce6d83da5bb9b36d73e9c21db63721b0c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-aef9f7e412dedd647ba97c7397512029f7162e87e1bc0130db71f23abd39e5b4","0","0","0","0","0","0","0","0","0","0","0","10-0e3c53033de4fa4115aa4762c2b8f08ce6d83da5bb9b36d73e9c21db63721b0c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"MASTERS TRANSPORT","","GRANDVIEW, MO","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-e75269bfbca0ef00e8fd3e0e9af707f939773138892d06deb8ae041ff2e0a612","0","0","0","0","0","0","0","0","0","0","0","11-dab829cfe3d95880e4812de88072113957cb661bbf55d90cce33c8ea5964a8b4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-af7f26ff1269c8be994b0103410a37ea9a405368e797bfdc17eb4040780db495","0","0","0","0","0","0","0","0","0","0","0","11-dab829cfe3d95880e4812de88072113957cb661bbf55d90cce33c8ea5964a8b4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA/BLUE BIRD","","FORT VALLEY, GA","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-0aef1311dfa92f6ebca8f1abcc658e14d271f09cf0853ec92f327c25a5490080","0","0","0","0","0","0","0","0","0","0","0","12-7a3c0c79cb27c1053fa61a9ee42f21c506c16513ed19f4ace1cec6776cfe8181","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","UNKNOWN","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","1-c88157c7f3ede5568548e26e1862e5ebe7b26cd1aadc99889d887afbfe952a6a","0","0","0","0","0","0","0","0","0","0","0","12-7a3c0c79cb27c1053fa61a9ee42f21c506c16513ed19f4ace1cec6776cfe8181","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"GSA","","GSA","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9ee9fa5a039ed822c5fdec9830e3459088df2c04c66b227c6d945b1fd6133ca4","0-6dbbb3a81f2f6d02f4bc1a971412690a7ae01dc46f6fd49b49c0b884648e3108","0","0","0","0","0","0","0","0","0","0","0","13-45fa9cd226d9fb714ffb61282b39036a28608099a2ff3153969e20e3dece501a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
