Name_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","8","4.455","","","2","1.133","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-2e646e1979ef8ebfdd06d38bb5bbd7fd29a0e5b260d6f0ba15b03e846b16bb6a","0-a95075e8fa615a7812dd264d68c1a2391ee88b62fb50da22deb865cb3acb625a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","7","2.863","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-4bf49a31742be1515670499480202081fb28a21a847c812ffd35f95f4114a037","0-c61792da7e4e11165b47ecd882734e59470579277f425ec4fb6808a46f294105","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","","","7","0.000","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","1-0f9377a41766f013985a569a86cab95314d88b0c9705238f9e7db62681b70c02","0-c61792da7e4e11165b47ecd882734e59470579277f425ec4fb6808a46f294105","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","35","1.905","35","1.905","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-f06b12b53fe4ec6f3fb88037fd07747b762b435f84e024e2e8d184782d682cc4","0-df82524707e42f3f18fb406e6508c4d141208b94969bb64887384294170d7a0b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","25","1.325","25","1.325","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","1-faea43d793f9879beb961f84b753c81974c72f2eee9d56e435c6cfb8dcc8bbd1","0-df82524707e42f3f18fb406e6508c4d141208b94969bb64887384294170d7a0b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","","","14","5.551","9","3.634","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-391c85fd3dd787f03d2636599012b22c6caac089ec311b8aa7d9625372cd9780","0-f25afc42490a0b7e8686062071cfa57606d282954c2dbbf4821110eaec14afa2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","","","","","9","3.636","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","1-596743f27d67ef0e857d8ff404ccc34a15e7d46253be3a8fd26a6442f4bdd611","0-f25afc42490a0b7e8686062071cfa57606d282954c2dbbf4821110eaec14afa2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","619","65.724","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-59f1dd3540dd3f0048f4c3c8df5a4f96503a2c5921ba43379a9263fb567d303d","0-21c9316c486d868515b74852133e5f86f360053a1fbdb43e713d344e73e68cf7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","77","9.141","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","1-71395c341a6752cac2c43ea7373da9ef529464f3841bda1239503283f8d8cfc2","0-21c9316c486d868515b74852133e5f86f360053a1fbdb43e713d344e73e68cf7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1037","0.596","1037","0.596","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-7c801747d1645c39124041331efb94fc42e3c82ec3a5d0cee7916d513e6ef933","0-4e7a787909c0abf86fce080dc260f96a3840585e8912f52ecfff9346125f358b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","90","0.052","90","0.052","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","1-472aed80037f6ac2c6f3e95ea7d29b4ddceaec7c5b21be1d60489ecaf8825026","0-4e7a787909c0abf86fce080dc260f96a3840585e8912f52ecfff9346125f358b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","24","35.091","24","35.091","9","11.74","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-58281f82845aaed5b47cabe0fa5bfc6376470776fe0e77fd74f07751a7491817","0-b50768f00993fb37d1085a7ffc4ef9e1eb0b6740e19bfbd09407124092ca2f1b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","1.786","2","1.786","4","3.532","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ddca966e398c95f61bb89211d152a508878bbded413779e2eb949b2c836f53d3","0-33a1aa11c070364363a3bfbdaf31edbf9cb85bd6634df6c6d8ee0cd57ec49a57","0-e237984fd28d8048380b4d75462bf7f45987d69d76fb91cc7c6c5ad6c0213296","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","1.852","1","1.852","8","14.995","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-086e6f63960781d6fdaeaffc7f22ace9f9730d3d05b88692d26a7046da18984a","0-7d3431b2b1d4369b5ce2e51ee201402b3e586a589dc45e49506563132e54840e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","1","1","1","8","8.022","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-021aa25d2128e513a77a4be852d6e29d0854b2bfafc7de638ca279f7106e01a5","0-2c90e3520455eefd2ec3eea86b2de90c01bcf3c0814a0453c39664875173a83f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","28","10.766","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-54e9e4459e7a0bf7189b11a2daf3f1ac3024b574d8770331e120ca3d68a3c204","0-185c219e8ac1ac7647cfe59e984b8a56701ec98ff4c7b6d167af09b776ba019b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","2.588","1","2.588","8","20.675","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-bfd595a402b9c4ee385ea9d5af02ffd237a87437d5d685dc10d9dc6c120709b3","0-7bb31593749300b2c2267d6c20a1922acfcb08628995eb3cfc0e4f344201732a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","11","212.996","11","212.996","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ea0bdb9c81493a24b83eefb78482a51a5ad8c3c11700c57b7d33f95d8eca6bd0","0-14fdb1b3c3a25d3f4440ddb90aa6ba6e2a9bbd9ec7b91fb65aca03e214db87c0","0-14b16c4e9f044901f9cfc6564a2beefa259511560bd44851bc839c5fd60c38ae","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","15","1.314","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-7247a9ab673a32c967e02165162a8a1ea363e37c8a1fc45799351457445753f2","0-b87cefbce577b20d5d2d7959f9396dbca4747ece2ea65571b810ae6efe9f476d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","27","13.338","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-6789d46cb3ceac94b95be4f731bb626142160c9771cb96bd08aa5399fcdb67f4","0-7d1d7d7ba6e7a09f5f9612bad975e94a9170c8d2175b16274c176c454f7a8199","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","55","27.17","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","1-1fd3a469fa824749110dce536dcb00b06248c0a777ec00dfbd9dcd4f19971fb6","0-7d1d7d7ba6e7a09f5f9612bad975e94a9170c8d2175b16274c176c454f7a8199","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","21","10.374","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","2-25f3943bd05bf2c15963c60ed80a3de073ee5086bf78e9d3e2e385277aa89f68","0-7d1d7d7ba6e7a09f5f9612bad975e94a9170c8d2175b16274c176c454f7a8199","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","0.292","2","0.292","8","0.624","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-d55719774393b62a49c0e7251cdd3a54ce196aedcfae554db0ee2f7b56937731","0-80611b4981082542e6fef92a421aadcc52b2665ae4ed939394bf0ec3be7c97b0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","5.6","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-827a33953091c3a4da61c2462d428e11d9e9281b70e01e157925a0657c55bc80","0-f3022a53d908913bf83ef3ef48488f7d017a28213017ea61b96e1a930576e096","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","13.345","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-346aa23eb3243a253d6e1691ec92b05f9559adf50dc312a00d4bd82d777e75eb","0-727905e21149fa478183e642fc6f82be188db2b38ffeb1f0398b799079000109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","13","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","848a6cb91bb8004d07d75a22530879118fdf056b6f741833c68e47851fad84ca","0-3f42477a9c7a569fc22aab4586580b7a2ca18e23362bba07566538c8cc903415","0-3dc6a0193fe1923f91e718b58a0c21035d840d91c302fea18164b6ae752dad82","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","6","8.198","","","6","8.2","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","26a9fb1bbc70d0fd44b3a4eb37eae6fcd9b459c96b30a7e154a02ac63bfec5a1","0-574407cfe29f4610d74fb77b0daa985928876c7457c687759efbe65026037852","0-49b7593cf6d5d44339f80def34fe7fee6a8c76814acbef30fcf4781b53ca7109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","0.000","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","5901a4c8b0d4adfbe277a0b6d649d7a40850cdab63961f7b77d26372c000f59f","0-01189b89943256107d4e15832bd5d66b33b1c13a9dfc025bd626868ac5a65637","0-e6b000126bccf5df2bf25dc7f715565f23ce0a194e07122fe8730630625f8bdf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","1","2","1","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","962d4978fc38de3ceec0b361291851cd9f0dc9ee6550978e513db4bc0cac01a5","0-eb6b2ea794631abf53c9e7d1f5b8012d87b8fe5705801135e2d3346fca1048af","0-e4c7b9a4855c6594d810fadcb88bdddf161ea6e58716c6fb5c5e83fe7f12ad50","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","110","1.122","110","1.122","25","0.26","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","0-4f6abb28c1ed636aefbcd4cb55be0c441a32ed8516ccc55424b2c39a4bb2a95b","0-22ac134238831f6c877cdf968a2a05793af4a0babed9d4b94263fb83c8f307ef","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","90","0.918","90","0.918","12","0.125","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","1-7b57dbd4d5337e1b1d5b7557cd4b0eca8e1704045f7dc5b7cd57b29f98a6199d","0-22ac134238831f6c877cdf968a2a05793af4a0babed9d4b94263fb83c8f307ef","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","45","0.459","45","0.459","8","0.083","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","2-637576a7e68482d3ab3618744f7c2c23bef04d89193cc939eccefd5855bdd9e3","0-22ac134238831f6c877cdf968a2a05793af4a0babed9d4b94263fb83c8f307ef","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","7","2.513","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","49e34ff2378c5e41f79fbefe630422a0ebf57ae0aeea1940ff1b9ab0b3ba513f","0-9d7cf22530b00d7d820d2043298115c79b1741458d4ac48a341abda19a1e26b9","0-8f9ea855397c5cf028e8c1b202d6eb310ac4110fc1339acbae2ccb014afe6a85","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","15","4.029","15","4.029","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","924b67d925125ae784e18ba5231b1ef1bb76ca9bae6fb77405d2b7b952f1a4c4","0-9294a39ac7f0c29d3d122fef182e2119af462b9c0d15b595870679c8b8b81160","0-cdaa7019f1981a167cef6f3d4a9d38f31f8d927979d1fd9a59f5f912362171d0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","10.321","2","10.321","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","401e0514fcb24be219637162e13c026e0aff3fe4f07fc06a930c9a43285b5659","0-125a59221c8f83335e7ea0b845c1ddfa4ca309b31f3a17624773061e53089f6f","0-55ffe2a56baf65ae9d667b64bebe0398a2ed5cf0851cd91b26ee4953d8dfc36e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","6.762","1","6.762","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","25f69fda9244bc379e974d5e4441cc933b9e2dc3b96860b4244dfaa5bb21d39c","0-7e96e0e916994c2364dd94a3a26345687a2804fd031e16a8c9cf90c5eab7d26f","0-fbbb22ddc65cda8b5c51a9a83e2a4e3fce2d1f170138098e8e9a55d492c0edaa","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
