Name_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","0","0.000","6","0.000","7","0.000","1","4.285","8","34.1","9","38.385","2","7.938","2","7.682","2","7.825","2","7.95","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","0-98330dc97255cffb00676025167ad15aa2d1b636c2bf202616a7a49c3e4073bf","0-3d372fb39c863cf75d2fb5fb94afbcc4932c8a25cde80ce2c2aee12fb5490512","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","2","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","1-97960366affbfbd6c4eafffaabb35696df2983975409abfac7bb326531d52409","0-3d372fb39c863cf75d2fb5fb94afbcc4932c8a25cde80ce2c2aee12fb5490512","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","2-ca1e54773259993d151df5b0476cfcb85f07eb394905f9537939acec7c73a34f","0-3d372fb39c863cf75d2fb5fb94afbcc4932c8a25cde80ce2c2aee12fb5490512","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","1","12.884","0","0.000","1","12.884","1","12.085","1","15.375","1","15.31","2","15.627","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","0-789b98c9ef926f8ee63452a8716af2076b6d186c27bb250ca0f4e5b4bb8c9671","0-59560b21bfcc35366d87f805a810bb21514ddf8670a3d91a1dc45a093b4b3f70","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","1-cc2a9c03d3843475758a16207ed031b089ca823d51dc59331201533c622a0f4b","0-59560b21bfcc35366d87f805a810bb21514ddf8670a3d91a1dc45a093b4b3f70","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","1","4.484","0","0.000","1","4.484","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","2-45c60dda71a60cf0fe40b83729e0b34f5f1358f9f8b6b9fd1ff0d22fa1deff36","0-59560b21bfcc35366d87f805a810bb21514ddf8670a3d91a1dc45a093b4b3f70","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","3","0.000","0","0.000","0","3.147","0","13.792","0","16.939","0","1.196","0","3.879","0","1.31","0","3.77","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","0-baa7cfcafc7bb18cd1216937fe379e510bdf9f95b2779cfef0cb7cde87cb0e91","0-d58524ce9bb322c5699e97a510bfbcc8963b21b7bf88f024c340a927976d4576","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","6","0.000","9","0.000","0","0.000","2","10.908","2","10.908","1","4.043","0","0.000","1","4.171","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","1-b22978eb82a76e87f0cb194506a508780d68db3dd66856c175779168f522c7bc","0-d58524ce9bb322c5699e97a510bfbcc8963b21b7bf88f024c340a927976d4576","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","12","42.86","12","42.86","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2e1d78dbc8d2c1ac56746831c9e5727c31091ed30cb43e44e5083d349a5adfd7","0-d61e6659636d0dab26943b2d65af8c6dc1fef853acda117d50c5a8846c059322","0-a3d1ca18dff3513fa84337acba58ba958aace6919c56c012803d8d0c1bb33f5d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","91","390.228","3","24.098","0","0.884","2","9.606","0","0.000","2","9.606","0","1.188","0","2.97","0","0.681","2","3.027","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","0-e271786fa54916c37d50d43e14c4546a3d3ec32dce7aba6066292a0277275718","0-ddd4530dcb622b10bbf03c711d8d7eaa4e91cec3752acf74198caba63f734d86","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","1","0.984","4","4.179","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","1-9f5d9a15b7556e4167f75f6f575ad5c610fd3ac6a1eacba0021839343e2ce0af","0-ddd4530dcb622b10bbf03c711d8d7eaa4e91cec3752acf74198caba63f734d86","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","1","3.489","0","0.000","0","0.000","0","9.359","0","0.000","0","9.359","2","20.624","0","0.000","4","3.934","4","4.256","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","2-a0862630159b98d3b6600f3ffa47153ee8cf1cae77773f22e748f89480c6bf3f","0-ddd4530dcb622b10bbf03c711d8d7eaa4e91cec3752acf74198caba63f734d86","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","9","2.571","9","2.571","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","0-a96ab62151eaebc178ebde05ec31d09402e1bc624333a4177b71762a17f1b100","0-9fc00a298502a95201dc6aa2b36b1c3eeb6850f621700f1356de739a0fb577ea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","1-108c452ca5808d28763233cce6cd6582d69307a715c799552582d30a899a3d69","0-9fc00a298502a95201dc6aa2b36b1c3eeb6850f621700f1356de739a0fb577ea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","5","1.429","5","1.429","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","2-b23da22de0aed36aeb0a4f23f57978ee086857c920dd1ab9a065229164d12b1d","0-9fc00a298502a95201dc6aa2b36b1c3eeb6850f621700f1356de739a0fb577ea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.35","0","0.35","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","0-141caf09fe41c36ecad764a572500466dfb214215ecf266e68148193caa4770e","0-b3dcae2525d0afa7d7db66a7d35e55d8aae00ccb94f14ad26525349115165f4c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","5","4.9","5","4.9","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","1-fe54bce5b897144b195cee1d8b177086db3d43f969dc3844c0da327c573d733e","0-b3dcae2525d0afa7d7db66a7d35e55d8aae00ccb94f14ad26525349115165f4c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","135","4.91","0","0.344","0","0.000","0","0.344","0","0.163","0","0.314","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","0-4b6f6330c45ecf223ee44ffb980a75419e9234894968cc15cfcf8d22c83f3e3a","0-5479066eab9b912bb9782f431275c17918377e3363c603413509638d92cb0551","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","102","9.251","40","5.005","0","0.000","40","5.005","7","0.687","6","0.572","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","1-86cc571e4321ef5ef14a1c256e253c3a98f778a717e8a9da06e3b940fc9a3542","0-5479066eab9b912bb9782f431275c17918377e3363c603413509638d92cb0551","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","53","4.831","26","3.892","0","0.000","26","3.892","10","0.982","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4d2f558fd3af0cbafb6ac42f2ee8588f85e0942e85da6af717ae34179a25fb62","2-c2d7a83157f8350b7579569acd4f81081a325b5d73e6f25ccc3d253c3e9444dc","0-5479066eab9b912bb9782f431275c17918377e3363c603413509638d92cb0551","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","3.227","0","0.000","0","8.145","0","0.000","0","8.145","0","7.545","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2735bdb4da25959b8b4abecc00898757f40a9e86e5f583f7a85fe0b1e7420326","0-8481101b4afd4874652f84762907e65c0b4bf8543b0b5f54036c1f705ed20fd2","0-2d7a00842e2e58bc6fded4cf48e1e78dc9e32f378aa8506003ff722975b24efc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","7","14.004","9","35.261","0","0.000","9","35.261","14","49.354","19","57.775","11","57.278","9","29.331","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2735bdb4da25959b8b4abecc00898757f40a9e86e5f583f7a85fe0b1e7420326","0-31a11c1b049b6d250792e1bea199eb6cbbb1d25c1c7c6a843c4423065bd2fb01","0-e18f3b0e0c0e8e36bd30e51fc94a38e647cfe9f20b99cea6780453983d8164b0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2735bdb4da25959b8b4abecc00898757f40a9e86e5f583f7a85fe0b1e7420326","1-a89b522dab37e4f3ed672f90672d029e62a6836a51857d6d69286260dbdd5a76","0-e18f3b0e0c0e8e36bd30e51fc94a38e647cfe9f20b99cea6780453983d8164b0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2735bdb4da25959b8b4abecc00898757f40a9e86e5f583f7a85fe0b1e7420326","2-6575ba5fa4fc0c7d747b33d8be6ff682257b45e093600013e7565c958e370cb4","0-e18f3b0e0c0e8e36bd30e51fc94a38e647cfe9f20b99cea6780453983d8164b0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","2","21.753","0","0.000","2","21.753","2","9.194","0","0.64","0","0.606","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2735bdb4da25959b8b4abecc00898757f40a9e86e5f583f7a85fe0b1e7420326","0-28c76069d2edf7a9207586f886a1ae98ee4f2f7d1dac82bb3bf0034a7289afc3","0-dd0db4db246796a3a40acd451acebff416d0da84b28dd7426ec2b99567b42137","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","15","31.454","13","19.454","0","0.000","13","19.454","19","25.89","17","24.924","16","23.75","16","19.799","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","78e2884d018f5c61b9f3aa102f3ee0123bfb3460e832ac75daa9d44670eb2be7","0-fac1a91e02a696b6f1579ff862b3ac171cf490d9b0eb09140672d6e2d7c90610","0-730e706ee51def81b0e4a077e0b2a01fb675162c00f84cfcd69efba0b64c33bd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","16","11.572","0","0.000","16","11.572","22","15.902","20","14.785","19","14.336","24","18.32","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","78e2884d018f5c61b9f3aa102f3ee0123bfb3460e832ac75daa9d44670eb2be7","1-1ea3a77e98ce7fda5ad49e82b995c0a908f0f93dd7e1db876e940097aee81e3c","0-730e706ee51def81b0e4a077e0b2a01fb675162c00f84cfcd69efba0b64c33bd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","5","3.617","0","0.000","5","3.617","7","5.06","6","4.434","5","3.773","5","3.817","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","78e2884d018f5c61b9f3aa102f3ee0123bfb3460e832ac75daa9d44670eb2be7","2-5c64c955530536c7d85fca0ef6cc58f101f0440a0dc14110a409f5f1194b19cb","0-730e706ee51def81b0e4a077e0b2a01fb675162c00f84cfcd69efba0b64c33bd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","2","51.301","2","99.647","2","142.737","2","39.703","0","14","2","53.703","2","45.414","2","43.435","2","45.614","2","46.686","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8a13fe62ec4f7c8fb1a395fe3c95a9da56a7659c28f1303bbf32769f2e9c4bbb","0-a8dcd459c9397953112f58b4f435b69746d2b991e217e8d22b6191efd7261513","0-0780291dc7f8cd1cd1267dfecad373f1a1a4f58ce9d7664b571a17ffb1ae0b20","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","1","15.207","1","17.675","1","18.024","0","0.000","1","18.024","1","18.947","1","19.512","1","20.088","1","19.939","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","028ffa7fcb4f7f7ad6864d6215a5a707b8bf3d6d8c656eb33777540924aa790a","0-c643cf8f0238ef108efef018eeb61b61cb4e69ce08de8bcf6fbf4f33036f52b2","0-9936560f80a7d44998bb4b9ab0396fadacdf386fe39d1580901423a517de0fbd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","2","79.836","2","85.634","2","87.19","0","8","2","95.19","2","91.697","2","94.445","2","97.258","2","98.89","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","028ffa7fcb4f7f7ad6864d6215a5a707b8bf3d6d8c656eb33777540924aa790a","0-6e560f3b6fa971ae28550dd5424ed4b4de5ab535191af9e05227d0c7db307fa5","0-6fc0fc75dd3ed9fc8a8aa9d459d1965d4519c93fcaa90be5896af190a31589b4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","1","9.914","1","5.031","1","5.149","0","0.000","1","5.149","1","5.368","1","5.573","1","5.711","1","5.859","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","028ffa7fcb4f7f7ad6864d6215a5a707b8bf3d6d8c656eb33777540924aa790a","0-110c43954236a2f8a90dbfaea0ac46ff37baf8727bab2d7f4628ce9675544318","0-742614f30b12e2770339927cae08eec8d21c9a2b296f8de649a97f24010f1e2d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","3","114.975","3","127.394","0","56.008","5","120.802","0","0.000","5","120.802","4","120.92","4","122.174","5","157.942","5","158.394","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b01865c9a4319b1f4459a7b6687c852884ba93995a0a60013558c68b2a00e34e","0-855dca604dcf928db75f8fd746a2ad8f496ae397f3176ec891584eaf12a14e71","0-70756cbd49f96443c4d925d7035ca92a0f7fd111d42fec83ffa2a814a60d1548","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","6.921","4","23.89","7","23.184","0","0.000","7","23.184","8","26.566","1","3.764","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b01865c9a4319b1f4459a7b6687c852884ba93995a0a60013558c68b2a00e34e","0-0208da32e1bfd6432483f7235ac348bcfadf3e5bab208749deadae663287a293","0-c58869438409b5df0be54ad109248d0ea306ba1db6b88d61b8dbc610bd6f0715","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b01865c9a4319b1f4459a7b6687c852884ba93995a0a60013558c68b2a00e34e","1-9f26eb8fe12632d249fb904236e0d8edde167f54833c88089fb3df368850c12b","0-c58869438409b5df0be54ad109248d0ea306ba1db6b88d61b8dbc610bd6f0715","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b01865c9a4319b1f4459a7b6687c852884ba93995a0a60013558c68b2a00e34e","2-57d0a3447fcd80669fb6b408753b44962e26176b4180523aa22e6ff18a489c41","0-c58869438409b5df0be54ad109248d0ea306ba1db6b88d61b8dbc610bd6f0715","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","3","7.495","0","0.000","3","7.495","2","5.307","3","7.375","3","7.937","3","6.452","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b01865c9a4319b1f4459a7b6687c852884ba93995a0a60013558c68b2a00e34e","0-8feb17c11d7019709c419e61816311b6c97e3239edbe1f1836306096a8e30040","0-82a6a86bc7a0ddd7da4f4dbc7a8b44bdba01c73fa44449976447aa81b66db79a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","4","3.166","0","0.000","4","3.166","0","0.000","0","0.000","0","0.000","0","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","1c2a9ee671cc6f00058c2f8fa9764b6b2a015936400e46ca5b2b2838e4ea8391","0-e457cb907f04a2fa102722f4d4c719f31241d07b546a49bbbe214b91948cf7b9","0-05b6f19d3ebffcdf72805ba29cd33e3dff22662a77091b47646c495dab3300b5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
