ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Navy","","207","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-9b44e43a585324ffe549f4ab9ef9d3d32383d3b56e608c849f4f72c756c4bd92","3-5ea44fa694d09d6f0d1cc43b65673f876ab223def2e21f5e94dc3b9be31e6453","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","58","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-1632739826e27f0b6380c0ddf2a8c44e04ffd098b4cceb211528ec83916deca1","4-4fb6751c5ea7d9d7ab942e754211132f51e2c8673dbf9abfe64cbe727669649f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","40","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-e6b666b982f6ba358af2e693e040267ebadb8c5364e2ca62ffb82ebc46e584e2","0-94e78741f94ecd56b00553bf3bf8a1353f1113a5f21075ef0b45a276123b5865","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","47","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-f2379ba6c59954f9a2f8ba5ec4241d4387bffe500bd97db47ff1e1bfeff6d011","0-18ba633a99a383448f3b31f45123acb5a2bf43b8e2b4d5150352cd00b0417e40","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","37","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-b76c97f5ad3808238b2e0281eb9a49e51bd39795558862e797ee37a373368175","1-82026373222887edddfa39cc24d4eff049bcee136eb6a7f343fef96c5343855c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","26","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-16674a6434e357eec3a5c3a7c57fd09b57ec10d264488b931f0fb851f12de4aa","2-d449a745ced86d0eb5cf90e58c42885066e4aac2a19882a4e47f54aa5a932e70","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","100","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-dcf1d3d4a753f95ad33e874d238aa87fb0fe1e9dd26d42f467eb446bcffc757e","0-d4b5a2f6389a9283a5332ad2dacbae4d2c63a408f4ec0ff0cb49decae6b1c07f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","100","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-658bbfda6eb50cad9a59d7d6af9e7c806425f4cdaacc13b8856ee1f1b7531bd4","1-a972bd8b8254302990d108fa70e687ef5b1bf6ab24fdff234cb4ad9d923a7dc1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-56ebb7cb9d9d9a7ea715751f522295c585f7ef6acd4f283eb9252b40a951ea25","0-e8df9badc88b61d33596bf5fc0487182661a3aeefce44daa86196478641aa578","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","120","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-2ffd0feebf6f5f913b35b54ba88dcf22fec4f3c0ebb539175d4d783f6cb65eb0","0-9498117c3e88e410ffb8584dddc0c02ee08b1f45d50953e508b1c9568ed08619","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","116","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-a63b4c8aae0b23c74d2c987d6115206aa2082b7b45dfbc2c7951557f755f585a","1-172937e016b046995675ec8520aee73f3fb423264b27d79e0fd343c94c8b412a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","40","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-8295a2fc616abf617c771a46a8d95a34ac6bbfa2548b27143d80156ff435ee54","2-20581c77679d340d651b63a4eca4461be251f91aea5978e88e1cbb58ae3a5d57","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","7","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-a12e138e7de07dce51fd6392b9444db39747ad07dd840e6de3092ca2081c5ed5","0-56a7bac3d7268b4df32f2dbe868f3f5c1eba516b45991344f8342a0a7910c5a3","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","16","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-0118ed27f822f5f43343bd51fcf1508b4ab9b6a73752d5559b30037e476ec560","1-f3c5088c3cb5aa26ae504b075ae20f7e0534c6aa52d4a8cb0180cde3d0fade44","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","22","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-ce1d325d2454718047e24cb07c5df4a8bb81626432713efbfa0e001b5918563d","0-bf092bb4aa734c42d36b9bf52603c1099483a72027add9f81ef17452c59523e1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","14","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-8446f2bbbd511b42d7eccb64bfdbdc0cfb01f3857ee0406bbb54d08ba33db4cd","1-35764eb74f8bffe27639a21f09281715f32b8d5a5431eb3bda72aafe320b0ecf","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","12","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-154cb15a83d2c491dab35ac16de760d60f0d832d5c1a718007392c85f6379d24","2-9599d313d0318bd2fd3622e4098d013f0eb9fab0449cc5e4190bd49b03a9e0d1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","10","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-955435ef7695cfbd6979985bef510c117385a9341041f390118eeeda8d81252a","0-c1b7ff4307d98622d885df1d31e45a8930cce297697cf2b9569e2696fba9fa61","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-ad52ccd00441c683bd66f65750f9d7ad45d7ae1906d33212032ee108e0bf10a1","0-07380aed75d7015c790aa3522a1af18df8b2dbf4dafdd9b2ac5c481ecd977fec","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","55","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-b8899b5edbf511708c462fb5bb2283d7d017e3c41264718031faf46a5545540c","0-358ce733e6f8fd2753340290716ff2c491f4762121c0a6c3c4dcd9eda3056e11","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","74","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-553ee436d73e251de3bf8246acebacfcfbe6f5965f52f60e0ae5f581e2bf72c0","1-a8d1eab2a0b9620a9676ff9c4d2937a0d8e14f8dd83bb1840c60e19e5587e313","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","20","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-9919324dd1f37d10a0f5a616531046f3de01bc4ef64464c8b59812741de53806","2-598bb4b85b4f1b139a63678b966a5fae899c671bfc5e1a01c1d93c3e2dbcd907","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","94","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-6ef995d0f465502dceca50e6e1d824348bc4b8cff7501e99e4aaf1f83a10152e","0-e60fe65c27bbe19f30a0fa3fba17d364513a5719e3ee905eac35787826693841","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-99ef65b5e37caf597eebdf2326f78748bc073f333e6b172028095ea386c1f705","0-1e58b530bc61c4dc548eb98d302f03b942d64e402212b5990a7b581c59e9b917","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","60","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-d3c415ec2d66ffd5c35835404b3b80225bfa69fcebbe17fd97384a7a308d7f75","1-3af5ffc5d839fc1cb465ceacd3b7e4c347bb3e17af07da5d8431fac21ae6bbf4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-e2169300b1eeadc394b56c777785fa60bf189b8dd61ef9f05ce14cf36d7846e1","0-c9a287a3f47b9cfdad8d51f06a857e65d9c89936027f09fed8b238fc447a7599","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","6","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-87ba5c2f19659c7658459decc31befff059f158662327eb77b3cef0cb8590d0d","0-882089b0905524463bf672fdc39d50a136fa06fb152a3396a171a1679e2d331d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","112","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-05b2355048c6432b3f3fcdb82370c1b95fcf778e8734f8c0b8da2608618e8326","0-2596a3fea2f60d658322658a7225ac54377d475b5195d8305aacebfe5554cc7f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","105","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-0f19fd7522f1b274ae33cf9c08b714ea9166636a77a6c0c9e4c8bf781609ff4d","1-1c7a6283b42e905f17294533c7e6429258cd2cd32810cc2f46d37bce2e912d43","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","62","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-8a141567aced972888ff8b938e0e3017b50cc09e7a946793301f683cd9a94076","2-99a6867f1f917394a090563f9c0ad4cfa27c2f97a5c77d4dee58074ee115790d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","33","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-cd3f4c583741b9959d693b5bfc0ad84db95a0b8ace0c1f9cb7bf516b62cedd3a","0-d4c597b61f9be9c052b0962ab1bb8a109239951612b714025aaad0d5d0f6c2ab","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","35","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-5afcd768d84a3e7d4809674a3b8f01044536d4ef5761816cf69328da77547351","1-1846a4345ae6a9cd0c3923054632008869ffbb483738619afd43edc3d5e7cf36","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","4","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-721cd7b68e1f873b19d89d841135d823ee0e5285273687698af50bd49a8ea2d3","0-d5e6f91aeca77fc3b148fd5f373439ab2215c71ca169c11c293c2ac7609359f6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-2a61e18e97f39532bf333a62c4285fc33c866c8e389cff9d4c7363a962618774","0-40dce191598998b073bac1a26ec564903c2ca3c46be2f9218b992e5b82bc8a1a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","35","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-f047eb960f300bd9a70d4fbccf4b91c01db85a0fffb22f9018704eae557fd9b5","0-8c5cb0409392e9dfee71cb1d91d3a6c4d0f8227b7fc4e397961309b4bf5cfb59","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","28","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-1f0071b02991ed2b23df1747339475263f7aa9aff8ea9efff8f97fc7fe3d66a2","1-244efeee4de45ef000387a7a00fbc3009ca2f601d1826f0fe3863eb82f05cf20","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","26","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-c71fcbccc00d1f32397f582e1cb81b20e7feeb7bdc6dc4ccada2724324124175","0-ec379dc849c21ebbdc405f9317da527dd54f4752c138e1ab1b1f43176d0aeddb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","27","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-c947a353d1ae1339ecd0b868df32aeca8ec4caaeaa3d679af52b54dda430a45b","1-dfc78b363f789ab0318230e9a6ddb9eb99daf078950a3330ecdf7ea54f897891","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","28","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-fdee9da2754e3566297178eb1ebf625d0deb35de7c18e8c6f78e935ffc663f5c","0-1c6a423e02d9e7f850eb9c0c9ee7a76a346234131ad25a5f091e88fbb58c2766","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-e1717689a7f63adb381b20baad5b961ff66edd8fa3f2b3cef62527fb11ea8e79","0-073be562f84604f8da9274b1e372acf21584995740c1de9df4daab315ccda2de","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-5f49df7e47f61a40bcb0ad79a05c043acf6bb1b16551689f45e0aa1614bd9b5a","1-58b5d3f240a73921009a684ed915c0d7951b108ec6c6dd15584892c6736a03a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","99417241e0d53d887d279b9af4e5f8df3852028548e3a10c608d4aae5310ab16","0-6b902a758fb9ab0de7b5567ac8b083693eb4c682e10084d09500901d48860bf5","0-dc1a4be162470e1f73ec0a5274f5800d91f6b417d9b632a2b97264be9930faf7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
