Name_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","0","1.781","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","410a397b66e859f8c3242c34d26b9ae62c6f8f87c219cd47b018398244f3be5e","0-5cf755aeccbf992ea6432be862eaaec684d5bb27011aa6d9f3d333b1c327d289","0-3dc6ac5d2ce691d78f755e0080c7c4153bc50bab5fdd7830d524721bb1338543","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.913","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","410a397b66e859f8c3242c34d26b9ae62c6f8f87c219cd47b018398244f3be5e","0-cba655accd901094bf1809ee1af8b95df7d795535e37680871c7f2495ac9ab1e","0-2a93a7e1e4beae53c417fad898206fb7733844a56cbdd36fc6c2f7442c65d6e3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","17","6.319","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","81086703d7e34788d0866dccf90214b011ef561d84f56a2eba9d46fd23429dd7","0-48f4762d187c0fdeec160a3a436cd6d129e59503807bee9b77f85c7547acc9a6","0-8ea4307f80595db01449e323017db91e5d094c21fd58e258a071f93833ccfe7e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","17","6.319","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","81086703d7e34788d0866dccf90214b011ef561d84f56a2eba9d46fd23429dd7","1-60c02b798706852f2efa4cc17ae468358a27042db8554dfa1052e79e63e63e58","0-8ea4307f80595db01449e323017db91e5d094c21fd58e258a071f93833ccfe7e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","7","2.602","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","81086703d7e34788d0866dccf90214b011ef561d84f56a2eba9d46fd23429dd7","2-e79e8307a46263c363cb672d2db342ed5c0d66dfb40ac3ec305033fb3e6d61d6","0-8ea4307f80595db01449e323017db91e5d094c21fd58e258a071f93833ccfe7e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","3","14.049","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6e8433923b29c97885d1fa7c604c8a7d21001c849e27ca06bdc9423153a35683","0-a7a789ef2bc98286e115c95af070829b80f2963a6892b6120059eb33eb9cdc01","0-6165a3c391aa83e4c8d4ee6e8fdbe8bd618ab4944a35d8658576c506921d8875","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.016","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","81b8596bd2ba2f4935fed43efbec1ecb1dbbdcf0a79ee9b159c92e18e7f5f8a8","0-bbf611c6287ad43401728f05ba1e1f6b5abdef636d732a9a8e7da41279225d71","0-ab1de626d3d3cc2211a814616a5c8d7b50b7ca524076748076fa85516fcebdc6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","47.496","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","81b8596bd2ba2f4935fed43efbec1ecb1dbbdcf0a79ee9b159c92e18e7f5f8a8","0-13a99e89f48eaeb7e1ecf973f751d5c1331b2926ae3e7ed8816f5038bc2f9e1c","0-9e09c65b2bc763f0f76cc076dae69fbadf6d86038da6d70cd8c1e520ab65c0d9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.152","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","81b8596bd2ba2f4935fed43efbec1ecb1dbbdcf0a79ee9b159c92e18e7f5f8a8","0-2679e6b57211c5ba391f158ce240e6570ee763190b7739f7a909192b9bb97b50","0-7b8164de4a780c68baf623286f991f2cd9d659785f92ccea559691534cee342c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","13.368","2","26.059","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","ad55be7d6ff97791b35119cf0d431f2b3a3b84ef994156f94776f9dc48c47e89","0-909c85b56c746eab5b364341777636ba369e6123df8a672975eaff45acd65d8d","0-64059f9837bf135bae4c1acf453cbf67be15a66ccf8a055eb82ff3027e332924","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","0.081","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","d70fb92aabb09ca41325ce707a1ace9d77c43287dfb237c049a94e23b4c72d42","0-14c3ed805701ebe261a1d7dea39e498e46e6c7065ae6f680e14dcd7f34054102","0-24687474bc2da89a33d2ff8a50b61bf8c39a7da3920e8d3eb5bcbc99c894660d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","2","0.054","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","d70fb92aabb09ca41325ce707a1ace9d77c43287dfb237c049a94e23b4c72d42","1-c3747db935e14a4ef986a5c9b2661005e4043498fcafd1d0419cdea8a39104a4","0-24687474bc2da89a33d2ff8a50b61bf8c39a7da3920e8d3eb5bcbc99c894660d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","1","0.027","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","d70fb92aabb09ca41325ce707a1ace9d77c43287dfb237c049a94e23b4c72d42","2-ec8fb690d93bc0dcec444f798c6bd9556eb6bc41f3bfd85b2ba4117738b1d6e3","0-24687474bc2da89a33d2ff8a50b61bf8c39a7da3920e8d3eb5bcbc99c894660d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","6","0.398","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","a5ade56b37f23458602a9ae002398ab1e700ad8374487eaf7e6309ca95068c9a","0-c281223181f7ce888cb0bdd396d41a44916d07c3be49e62a8d169f11557b0f1c","0-d2061a5cd48fd5fcbc30a6c5b814bc8fce3c060f8adc95c2ec6dcebbfbb2469b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","5","1.972","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","fd49480b3f34f7dfc61e0498ff6327e953a83b23db9a63cebb57a0679750f0d7","0-95e1deb72ee070d8563a6fa325565b62b226c756cbca0f797265f6f688ad2b55","0-c00ff477c03d6a55cc01b331343b815a891c6a710d2fbd3ea8301dbd67ef486f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","0.989","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","fd49480b3f34f7dfc61e0498ff6327e953a83b23db9a63cebb57a0679750f0d7","0-8595f2c8e35154999ed8981fe337099ff43753e01aae97be5c817dc810944fc1","0-49da1527a71f7f251a6e9a6da23d9d616389f62d1022dd6ca39080f515349ef5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","3.27","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","408c492aad2565e84f421b56bf4cdbe4a07281d66b4d11001af37b8fea281e12","0-92a41145cc71925b82bcf4ec9beb31f012621b640c7df286bc76bc016fa92634","0-1b0eefbc78dfdc89e650e4f9f594795fd3df86c209dcfd19fd0539f1b51b8dcc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","98","2.561","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","5c7234855bfa8ab5a338693e859871f6cc1446192142d73797c7b4e0d1a8396b","0-7f21dd880cc64bda0ea3b08935a6907b251ef3018df94c55ace08dd845949407","0-53666a087c7042c23319db0e01881b72f5a728be681e4d78d1d94fb1fa497602","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","15.963","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-9db675a15eea8b53024dcffbfeff634076ca90262697957c4dbe9fd66e2fd996","0-e9a78bde74f32c3b46d4f24456e7a8962c1aa4b009c413c1ee612475ba0b50c9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","2.354","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-35372ab7fbe56c9c4fec49bb6f371e0037756090b64c4826270489475d28fccc","0-48e6d44d881f050e44db993c3434eb825d4f0fbddfb87806ecbc6551c8f4906b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","10","3.92","2","0.77","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","1-8900b8a3f972c46332d8345fc4c1e44c04966ab2ab5e1ac8390c7c2529cc6a65","0-48e6d44d881f050e44db993c3434eb825d4f0fbddfb87806ecbc6551c8f4906b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1009","27.83","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-503293c0a6eb0abbf0e467852ba038c515b45db929a0d5ff41ca37f25a8b07b8","0-3e68861279270e77ac7e6ea1f994ac0fbb6df40b77ed6e409381dfb1d6269a3e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","25","0.601","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-ab043bfb7db0efefab7f7983a3627d7230255e1dcb7e6b4266233000c6307594","0-3e68861279270e77ac7e6ea1f994ac0fbb6df40b77ed6e409381dfb1d6269a3e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","848","3.026","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-e986252611c7cc47e86cda8bdc8dd4de8dc6b7599c8a4783d6705744a835f014","0-a5b46e3652d1affa0122be39a90ef34f93ae06417192e8ae9e5d52456d9cb98f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","94","0.098","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-3ea4742a61d972817482777730001eaf32b21c6fd1e196e600f091075debcebe","0-a5b46e3652d1affa0122be39a90ef34f93ae06417192e8ae9e5d52456d9cb98f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","3.778","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-f0734718628615a167a06821500b709e631ff7538bd0d63c974c4601d8912476","0-276119e9c6a8172f3258eac47f20a698befee94483f68ca1cb45abbf14e025a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","10","3.566","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-cc03ffcee3f329d76ddbbbc5eb3a1f42f5833304a0077fa11fb8acb178d4c3c5","0-a189d67c38b877c0925bdbb07cb327e1929f45b102919467ce39ebe1145c8c6c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","16","3.764","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","1f4dc8bad0928649f2cf60ad3d100a1abfcc28f946cdda80b6dbffce8053e417","0-db13776f1aae9115e9fe74854170221b8c826ef74853fabcc20915181ca4198b","0-f76e6408c655dfd8722e2f19ebb136e550e1f7eff49efc6eb850d16c22bba15b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","18","3.55","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","c8f31e33d85c2ae7b9ea6f5b7434c9ce9975a166d18248001748d2083cabb5e1","0-ef9bbb411d601b76ff6dcd1a71b73c28a2eb237fdd1574655a8c28e37453a375","0-52990a862227bec45e5ddd186f0d49a6c5bf5c977842f5a68e4ab5e98fbb39f0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","18","3.55","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-4922736d4aefb0a02207bed692d7a2bf3cceb42e93188010a84b6dd04b25f858","0-c4b845eb2e3704f951fb386fd9c6479d0e9ea0a21fc0655e719019c16131ce22","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","18","3.55","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-cae9f18a5d167db14715b7b2957395e6a8a3b40e2a86faceaf4135db847e8f0e","0-b90d823fe34aa724de18d0348f5aedb7fd545b2171a5ae5d8c8390897fa1d8dc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","2.801","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-9b4b67a3fbfa2a804f42e737ccb61110dd41a72323752badd59df22103c6722d","0-f90760006a499456c2133d95e731d58f26d4fe6ab4fc34364eb7123d623b685b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","2.144","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-13cf21e60cbb111daf4e738f33489978b098720d0864d81e03d66ba8c364edab","0-2886c6e5791b398a5fe3736d745f0d700a0944eb0507e8619d10c83c3cc74289","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","5.589","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-727c738cd2b0d169ef85c0c8e90764059181ba9420af18d2f103ad31b0fdca87","0-9214e38add56770b5b6134fb19e6ec1681f40318cc4368105b064e5d222c3924","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","33","2.156","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-8337ee4b8843f6a958e8a083569516ff29f4fd7ec90f1d808313ce5910d17494","0-1c7c47e3670c0d2d5f0531fd6e1938469bfaad7d9fa7162278f3229a30c62b0e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","12.94","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-cef9b260c64d8b42c0bae3df77a8644211ea4f73e3fe8b3207a7f7da25cb71d7","0-2674113c7c5c351d77eab6d5ddf683236b5d38054e7d1e3b71521dac460c0164","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","57.685","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-5b35046a6249fe34fa7a6518e21c84468bbe7f5a62cefe5371cf1325ca64d607","0-2ab6f818c0278597f984cd5a8bfb7174a2aae6d514e54d4133166bc01eaa9a8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","21","20.916","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ac166f61d44d78d090cbb6caaed9c5ae854678e9ef82a935cdd1729995b72c2c","0-7ddcc366973b5a4dab2da0ccf1c0e4ff821096cb9dd0df8a4c0daf48f8fdf129","0-472a30545afa3b0d530eaaa7a111de3961f56523e41c621b62aa0b088512bd18","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","12.6","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7b89c00e8cf81cd9836555448995658ef5597146bf66ed04432566c529454884","0-db516ba376b90eedc17c5d0ea593641886390418a794ed91ca2ecb6a0edf442a","0-8aad90bb39a898f8de988799a761c78b9554801174c03ad93c5fafccee6cb65b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","2.5","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2f52dfa3f8bead847744714ccb33095b834dd66a79765aa2444b1c9adcfa263f","0-84246c405f0263343d4fb11cb60b4dfa048f1f7b495eb3900dbe3d953e9e298d","0-3a1502e57911b993ef46a44e8159f29cd58f85db78488e6956a66385ade83bfd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.358","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0adb94f2acf9d99f5b4bc6417a1d27c0f1d40fe934ae0b6dec35f050909dd167","0-6df3d1a781c9cc839b8e28c13292177cdfd626ab2110c082e89e2b3680634a0c","0-936710a42f2710a010e29667e49815ebbf50ada62ee233d7dfdf80e920897a2a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","12","0.307","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0adb94f2acf9d99f5b4bc6417a1d27c0f1d40fe934ae0b6dec35f050909dd167","1-d926e08d3db2b8592f1f85864c6d43d95069d90fc5cdb938d4d4e6b26bf04716","0-936710a42f2710a010e29667e49815ebbf50ada62ee233d7dfdf80e920897a2a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
