Name_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","671","0.878","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-45aeaaabbc08d0bb74bfaea6fbaf241c13fafbb5c33ab2c17160f6edc219fb01","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","74","0.097","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-ce64c639fd1760089b3ef1a7a8cfedaf93ff006bcfa290bef9fe330c61ca42d9","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","1.25","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-401cee496e518c3384b7fdef7e7e541091fd9edc7dbf436b5d21b15fc2a9e790","0-635be8851f6c62fb5866dddafd3724b5cfdbb1a378281bff50b12980cbeb8d3b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","10","6.25","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-06fdf689e2677463cfda96b6448a4aa72d334805e583fd81feeee90f7d8d451a","0-ec8910d68122c3c4f8d345bb47019d28f6557d4f02896b6df7b4e3b88c575bd7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.34","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-45539deee4185feed667488eaf6c7175198928129ffb2526d30279ad6aaa8717","0-efe5b20bb2d0207e6b22454ce7722ee2daf06c9f6bf2a38494829276aef22e30","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.5","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-9b217f82b6ea5ec9e04c8fb097f1257be62f7ec8f355795818c6edbed8c57b34","0-2ec1ef0ec834e8f6c0346f6bf19c2051b0dea0b1a473dd98e1ee2664e567306c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.2","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","ca527d441803425cdcd3d6eca2d46db6fe26b706851560a6cc846e959fd7d091","0-2358966622a35111c1c7399d18f8356bb17064e38fb1a7885d98cbca5855a0d0","0-9f73e6b4ac17b123bf3aaecf281e2c1d965618f5be95cc38418e6c97fd854a3d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.34","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-36f494bfee151d75ca105af790d3be2c921489b3e2443e04f1879a70cdba1ea0","0-e84fd169470fd1d672a301e509c94c996dbf8c6184e01e0a5dbfedc42d236a20","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.5","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-c8a64e8ad94c97c547656418812b7fd562039db681513fd237a45938ee83d8b1","0-603aa28fc6c1c89afdecee2f592c1a708ecc8427a9b51da4c0d22c43299be454","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.2","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0866911c0c637e2044d6f0e9999805d0bf6b6285e4dab52bf977f375ff1c1f40","0-9e016dc67f8a5fc01a37b0bb50b54e45b81704d97d6c19fd5986238f1c87f439","0-4cae715d23733114834917bdc41edc5ad87f368faa60d215204dc7e0791938d9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","1.239","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","3d6fb4b31dee4b7948ca54ec0386001e4e57eff244e293544f95725b59f446e7","0-746782c4bb7a760b8d8cfcd597e8669ee924f6041ad7c845496a7c847df3d7d2","0-9e725cdcc1d9f8a8ba50bd1e147bd71669d31a54d36f4099d274ca878393d0a5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","0.913","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","3d6fb4b31dee4b7948ca54ec0386001e4e57eff244e293544f95725b59f446e7","0-46ed1c95ce739cb227695b09b1d7d50eafb1a55dd95b99322b2b5045f952b9a5","0-3c0e4c24fe8b37fe2bd1e9b7a66b19e9b7c6ceb9785757503b65faa1fd24062c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","28.9","0","0.000","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","d8e277922191d8a206e1393053ba024d93630f46b59bbdb1d002192804264fd8","0-54057f5ff17d2024b392ad73b1d586dcd8d6d03add8b93bef67084bf36d15b66","0-989cddaa02d3e6d1ff3d7920c2330baf1673c9a738ee4f434c969a826fcf3e9a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","32","0.819","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","0-13c4663dce9245c9c5acb1ad49b2d7ff6ecea05423f0e0cc81a06eee75c102ca","0-9d32fce6a55fa17c126042208fa82cf710b02167648bf0fecfba5b9c8ac99408","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","18","0.461","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","1-a758f11e175e87d01998f8013fe79385228b091741a7842b806a1a2de8262bf1","0-9d32fce6a55fa17c126042208fa82cf710b02167648bf0fecfba5b9c8ac99408","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.008","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-c2a22b76c736f34c689bbce4c85dc41373ceac28208e255845eb98e9d947e6d3","0-053c3cf6f8988f91e7528ad8075f1f8d0e8c62c3bdad378f7a07a0bf2d4bba96","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","47.782","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-2dbb349cf968168973a31898ec8c5fe5f32da0e5e74def72196106cf2b3c0c0d","0-0a3e3b9453c11abb5c1bc851281d44a88eadb38decfd5e87d85afcc9acbf56e9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.085","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-a369900b1ff4f249a5a0bbc09df53e71a6c957e8281f14645156de55fb297d04","0-fcbcd5dd382ee3b8ba92b86d9971b674cdbd95a35ea24e1d02b12f676302b526","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","18","3.55","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","b6e41eb5f50a99ad2d2cf145f03972cc93ae4b3fe7b2ff927841db0b40223081","0-bed340c5a732cf97076931853585bd4483bf7032ac2dc36b539198e98e213325","0-ad9a7a0e9959ce7d2ea2ae552a86d5079a076851b357649787f43ff2c3c1e889","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","1.239","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","0-d5227a7c9e664050a2fdafbfc6cd0c06307019b82bf81010091d2da307805814","0-34ca5c7be9fb6d897796255876db04ad2accfa1acfcf9b723f5084df7ec41125","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","0.913","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","0-b1008c3ef7263e75a5d0c27bd85fb7795e11d14443a01aad4bcb6e078934032f","0-8cea2ac95b4c031c1bd892d95d1f059119c7b0214682c03e5f6681ce19a4ce44","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","28.9","0","0.000","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","f84db5e4ac54cbea603ef1226fb014d063bcc00cd675841753029c382eaeb30e","0-997e6b43fb942678a7716cd2d7f41ab5228089ac6be3a4a24d0f71ec8aa695b7","0-7014a274c692e9b75dbb802d45775a62fe4c209b3f9c6ce790052ebdf686e8c9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","32","0.819","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","0-77a4df93343e4245e417cf365fd956e4e636b8fcf888594b5d7e22fbbf133639","0-3b3ecf9a3613974d4fd6b3ba8a5a746fb48cca9fc6dd2abb95c35b745d9c43c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","18","0.461","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","1-c90b0d3da71e87adeda7e9ebfdf6cffc2209226199b2e2db5e4c44d46f835cf8","0-3b3ecf9a3613974d4fd6b3ba8a5a746fb48cca9fc6dd2abb95c35b745d9c43c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.008","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-5584ea5b75c8342a69b47bee099513187fed2c11d69b4b5fc3e16d5a045023f3","0-ce6dbeb5baddd4e9a3bbda2a3b43c0c32d8bae307734c7975c93828a9482816f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","47.782","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-54fe35ee978265952d4e751a11ec67ecca6082dd0d09437a0d2b6a0b8063e229","0-6a64995d58ae5e528ead561ecb397e17a180af4328ce0ba362f65a8c4304d746","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.085","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-4dd05f5c34bceabd4a4de11a27ee82bd700f909d0c929d33a73173ea37ed778a","0-ef80fb5ea0fdccac9edbd8ce9f9d4a9fc4ffc6c212ac7870ffac7da7445255f2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","18","3.55","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0486b2170542097e859ccb1eab43467b227915013d48baa497a0dfcec1db5c50","0-da8c8165636ef739359261e63eb9e639b7c022fb7afb18baee3d00c9ad210fca","0-1656a1aae4795e414ab0a885f18e36847ba498ef331322174b4e88307a9697f8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
