Name_val,Name_@footnote,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,OverallHistoryPlanningRemarks_val,TotalCost_TotalCost_AllPriorYears_val,TotalCost_TotalCost_PriorYear_val,TotalCost_TotalCost_CurrentYear_val,TotalCost_TotalCost_ToComplete_val,TotalCost_TotalCost_Total_val,TotalCost_TotalCost_BudgetYearOneBase_val,TotalCost_TotalCost_BudgetYearOneBase_@footnote,TotalCost_TotalCost_BudgetYearOne_val,TotalCost_TotalCost_BudgetYearTwo_val,TotalCost_TotalCost_BudgetYearThree_val,TotalCost_TotalCost_BudgetYearFour_val,TotalCost_TotalCost_BudgetYearFive_val,TotalCost_TotalCost_BudgetYearOneOCO_val,TotalCost_TotalCost_Continuing_val,ModificationItemsIndicator_val,@PARENTROWID,@PARENT
"NATO AWACS Modernization","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","0-6c43c806e6432b58ecf17abf22c85fb604e3b4b6f73efa4757ec62b5b5c1ba19","NATO E-3 aircraft provide air and maritime surveillance and air control for allied forces in the NATO area of operations.  Fiscal Year Defense Plan funding provides the required U.S. contribution for projects defined by the NATO Airborne Early Warning and Control (NAEWC) Board of Directors and approved by the U.S. government.  These projects include but are not limited to the NATO Mid-Term (NMT) project, the Large Aircraft Infrared Counter-Measures (LAIRCM) project, the Follow-on Upgrade I (FUP I) project, and future modernization projects.  The NMT project upgrades the mission computers, provides improved man-machine interfaces, Multi-Sensor Integration (MSI), digital communications, satellite communications, and adds 5 new consoles to the aircraft.  These Mid-Term projects will update the NATO E-3 aircraft with capabilities to maintain fleet operational effectiveness and interoperability well into the 21st century.  The LAIRCM project installs a self-defense capability into the NATO E-3 fleet enabling contingency operations, to include participation in the NATO Response Force (NRF), beyond NATO Area of Operations while continuing to maintain a level of security for the aircraft.  The FUP I project satisfies international airspace mandates for upgraded Communications Navigation Surveillance/Air Traffic Management (CNS/ATM) as well as transponder upgrades for Mode 5 and Enhanced Mode S.  Future efforts include but are not limited to FUP II efforts and other modernization projects.  These future projects will enable the aircraft to maintain interoperability, meet emerging military requirements and sustain the NATO fleet for the future needs of NATO.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"B-2 Squadrons","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","1-4b4785d25ac1004df778a8a22ebf57c657b6287eee820f51e626d610575256a9","These funds will be used to initiate Depot Activation of B-2 components as directed by HQ AFMC via the Source of Repair Assignment (SORA).  Depot Activation of the following efforts is currently scheduled in FY 11/12/13:  These efforts include but are not limited to, Special Test Equipment (STE) for contract depot repair, Support Equipment (SE) for organic depot repair and development of Test Program Sets (TPS) necessary to complete organic repair of Avionics components.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"C-17 NATO Acquisition and Operations","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","2-a5000952627947a66e3908c6c8717679304819a3e1b09813aedc42d3f37d53ea","The United States is participating in a consortium of European nations, primarily NATO allies, to pool resources for a strategic airlift capability consisting of 3 C-17 aircraft and associated logistics and training support.  The USAF will provide funding for its share of the logistics, infrastructure, personnel and training.  The USAF portion of the aircraft procurement will be one C-17 provided as in-kind payment.  Starting in FY 2012 USAF obligations to the consortium will be funded with operations funds.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"C-17 AIRCRAFT","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","3-35ee17121b7f33a0a7267acd047bc950b9cdb4df7a4ae8c603aa1446b7bc2ef0","This activity is for the depot activation for C-17 sustainment at the three USAF Air Logistic Centers.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"C-5 Airborne Broadcast Intelligence (ABI)","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","4-93dd7fd5a755ae1e22213887b7890f7049e67f7792c270540541ac88e446c266","Mobility Air Force (MAF) aircraft are increasingly moving closer to the battle and operating within hostile environments while supporting refueling and troop/supply delivery missions.  The Air Mobility Command (AMC) Airlift and Air Refueling Mission Area Plans identified a deficiency in the ability to protect MAF aircraft from hostilities during combat operations.  To enhance mission safety during these combat operations, it is critical to provide aircrews with timely and essential off-board information.  Enabling real-time information in the cockpit allows mission adjustments in response to rapidly changing combat conditions while in-flight.  The airborne broadcast intelligence (ABI) and combat track II (CTII) systems provide real-time intelligence, situational awareness (national/theater intelligence and displays air/land/blue water threats), beyond line-of-sight C2 data, and secure text messaging, which enable aircrews to receive updated threat and mission information.  To limit system implementation costs, ABI/CTII are roll-on/roll-off systems enabling immediate employment on all MAF aircraft.  Without real-time information and C2 communications in the cockpit, MAF aircraft will be forced to continue to operate without secure access to mission critical beyond line-of-sight C2 and situational/threat awareness leaving them vulnerable to enemy threats and hostile actions.  These systems are interchangeable between all MAF aircraft.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"C-5 AMP","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","5-015859e1eccc2f8f3b72e5d1574197dd5185f5689d7618976dc3c14eaa3584c3","An Air Force organic capability is required to support repair requirements resulting from the avionics modernization program (AMP).  Depots at Robins AFB, GA (WR-ALC); Tinker AFB, OK (OC-ALC); and Hill AFB, UT (OO-ALC) will provide the required organic depot support.  This funding is being used to procure items required to establish a depot support capability for C-5 AMP-modified aircraft at these locations.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"C5 RERP","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","6-f2341b13ca7b112738cb4578a89fc1a5faa2a100e533e30470ef758dfcf17eff","An Air Force organic capability is required to support repair requirements resulting from the reliability enhancement and re-engining program (RERP).  Depots at Robins AFB, GA (WR-ALC); Tinker AFB, OK (OC-ALC); and Hill AFB, UT (OO-ALC) will provide the required organic depot support.  This funding will be used to procure items required to establish an organic depot support capability for C-5 RERP.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"Classified Programs","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","7-8a180688a407249285072832ad28156febfbbff95bd11428770b0b4dfd4d661a","Details of this program are available on a need-to-know basis.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"Combat Training Range Equipment","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","8-d93914318b4120a8391f233e1fa14878005b075bcc5334561c9f74ba706cc5e3","Funding will be used to acquire airborne subsystems to provide “rangeless and tethered” training capabilities of the P5 Combat Training System (P5CTS).  This system provides the instrumentation to train aircrews in air-to-air, air-to-ground, and ground-to-air combat under simulated combat conditions in any available airspace worldwide and eliminates the need to fly over highly instrumented ground ranges.  The system also provides the capability to train aircrews in electronic warfare during joint-force training exercises.  In addition to the acquisition of the airborne subsystems, funding will also be used to purchase related airborne subsystems equipment such as peculiar support equipment and umbilicals and to purchase engineering, technical and operational services applicable to the acquisition, fielding and support of the airborne subsystems.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"EW POD Sustainment","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","9-86fe464cdcbf69959cc7d627006561c0d66bea6f35d1e756723d4616eced1595","Provides funding for sustaining Electronic Warfare pods and associated test equipment. These pods are used to counter adversary ground and airborne radar systems used to detect and target Air Force aircraft.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"Electronic Warfare Integrated Reprogramming (EWIR)","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","10-5572f767837fe37ab4f4b778d2e087f28a0f13c621702f4fbfd0b9d5d9f18ac2","This program funds equipment and aircraft system components for the EW Avionics Integrated Support Facility (EWAISF) to provide critical reprogramming of EW systems for all Air Force and Foreign Military Sales customers.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"F-22A Squad","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","11-ef33b5428eb2bf4a905370b9aeb6bb467148574730132a0b4e53e7d957034dc4","Depot Core Activation - This funding request is for a requirement to activate the F-22 core capability by partnering with the ALCs.  The requirement includes the purchase of Initial Outfitting Equipment (IOE) to support F-22 related ALC facility standup.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"RQ-4","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","12-b9117cf166e4ee9f13fd791f162f5bfa8795f9f28a7c5337e5f3f1f66af805f1","The Global Hawk System provides high altitude, deep look, long endurance intelligence, surveillance, reconnaissance (ISR), and Battle Management Command and Control (BMC2) enabler capability that compliments space and other airborne collectors during peacetime, crisis, and war-fighting scenarios.  This funding supports the standup of the Sensor Depots required for the highly capable Global Hawk System.  The aircraft is fully autonomous, high altitude, long endurance remotely piloted aircraft (RPA). The RQ-4A is an imagery-intelligence (IMINT) RPA designed to employ 2000 pounds of payload. The RQ-4A has one configuration known as the Block 10. The Block 10 employs an IMINT system comprised of a synthetic aperture radar (SAR) sensor and an electro-optical (EO)/infrared (IR) sensor. These three sensors are called the integrated sensor suite (ISS). The RQ-4B RPA is designed to employ 3000 pounds of payload and enable multi-intelligence (multi-INT)collecting. The RQ-4B has three configurations: Block 20, Block 30, and Block 40. The Block 20 employs upgraded SAR and EO/IR sensors known as the enhanced ISS (EISS) in an IMINT only configuration. The Block 30 employs the same EISS sensors as the Block 20 and also integrates a wide spectrum signals intelligence (SIGINT) sensor suite simultaneously to be used as a multi-INT platform. The Block 40 will only integrate the multi-platform radar technology insertion program (MP-RTIP) radar sensor. The user will ultimately determine the optimal quantities and payloads for each aircraft configuration based on operational requirements. The ground station (GS) includes the mission control element (MCE) and the launch and recovery element (LRE). The support segment includes aerospace ground equipment, tech orders, spares, support equipment, and training to enable the Global Hawk System.  This program has associated Research Development Test and Evaluation funding in PE 0305220F and PE 0304260F.  Note: FY13 and Out: Sensor Depots standup is discontinued.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"MQ-1","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","13-f05b9aa94bead60a3953abcdbcebffe47f90ee50b96d80ee0ef3bdbb9788eb53","Funds required for MQ-1B Predator Depot activation, including procuring depot repair equipment, depot repair spares, depot repair data, technical data, and technical data rights.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"MQ-9","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","14-75d385a0484c4b0f48d7cc626c454aecd2038c9e8e6bdef963f17afbce89bc71","Funds required for MQ-9 Reaper Depot activation, including procuring depot repair equipment, depot repair spares, depot repair data, technical data, and technical data rights.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"NAVSTAR Global Positioning System (GPS) User Equipment","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","15-5f875156986c948f648fdfb9babd79b3784d844fbd43a5b8056ca3ad3421a6f3","Navstar GPS is a space-based navigation system that provides users with precise position, velocity, and time using passive receivers on a day/night all-weather world-wide basis.  These funds provide for the procurement of appropriate software support, Diminishing Manufacturer Sources and Material Shortages (DMSMS) components, and test assets utilized in the sustainment phase of the GPS User Equipment life cycle and depot activation.  This program also includes production engineering and testing of UE modifications and pre-planned product improvements to these units.  FY13 funds will be used to continue procurement of Miniaturized Airborne GPS 2000 (MAGR2K) and Advanced Digital Antenna Production (ADAP) receiver components supporting transition of the program to depot.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"Pollution Prevention (POLPRE)","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","16-31af5de5a180aa157b4113b39087224c3ed97af9e7325773e39d23b61dc14bcd","Installations and Government Owned, Contractor Operated (GOCO) facilities throughout the Air Force require and are authorized equipment, facility projects, and services that must be acquired to accomplish the DoD and Air Force pollution prevention goals. These goals are a direct result of the Pollution Prevention Act of 1990, Montreal Protocol, Executive Order 12856 and 12873, the DoD Comprehensive Pollution Prevention Strategy, and the Air Force Pollution Prevention Strategy. This budget item identifies the pollution prevention initiatives required to reduce and prevent harmful releases of hazardous and toxic materials to the air, land, and water. It includes requirements such as refrigerant recovery equipment, recycling equipment, efforts to reduce solid waste generation, enhance hazardous material management practices, hazardous waste minimization efforts, and opportunity assessments to identify pollution prevention opportunities.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"Precision Attack Systems Procurement","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","17-cc5bc9f18f3512686f2d1c61aec780450305d0e1b6bc5476d5abc02e17c9469d","Advanced Targeting Pods (ATPs) provide long-range target acquisition and expanded weapon delivery envelopes for greater aircraft survivability.  ATPs feature an infrared (IR) sensor, charged coupled device television (CCD-TV), laser designator, eye-safe laser, laser spot tracker, infrared marker, and real-time video data link for connectivity with ground forces.   ATP capabilities, such as high resolution imagery, eye safe laser, high system reliability and smaller deployment footprint provide greater combat effectiveness across several mission areas, including suppression/destruction of enemy air defenses (SEAD/DEAD), precision air interdiction, close air support (CAS), non-traditional intelligence, surveillance and reconnaissance (NT-ISR), reconnaissance, and time-sensitive targeting.  This funding supports the production, qualification and integration of ATPs to include all activities necessary for fielding. It includes, but is not limited to, Advanced Targeting Pod (ATP) procurements, verification/qualification testing and integration efforts, Interim Contractor Logistics (ICS) support, containers, site activations, technical data packages, depot standup and program management support. Laser Infrared Targeting and Navigating (LITENING) and Sniper are ATPs currently used by the active duty, Air National Guard (ANG), and Air Force Reserve Command (AFRC).  Advanced Targeting Pod - Sensor Enhancement (ATP-SE) is the next increment in ATP capability.  Low-Altitude Navigation and Targeting Infrared for Night (LANTIRN) and Pave Penny systems will be phased out as new ATP and ATP-SE systems are acquired. _____ FY 2011 funding totals include $218.138M appropriated for Overseas Contingency Operations. FY 2012 funding totals include $23.0M appropriated for Overseas Contingency Operations.  _____ Current Production schedule  Legacy Sniper:    - Lot 9 Buy 1, 20 Legacy Sniper Pods (FY09 funds) Awarded Sep 09, delivery Jul 11 - Jun 12.  - Lot 9 Buy 2, 35 Legacy Sniper Pods (FY09 funds) Awarded Sep 09, delivery Jul 11 - June 12.  Legacy LITENING: - Lot 2, 41 Legacy LITENING Pods (FY09 funds) Awarded Sep 10, delivery May 11 - April 12.  ATP SE:  - Low Rate Initial Production (LRIP) 1 Lot 1, 6 LITENING Pods, 6 Sniper Pods (FY10 funds) Awarded Sep 10, to be delivered Jan 12. This Lot also includes related testing, studies and reports for initial ATP SE Pod production.  - LRIP 1 Lot 2, 8 LITENING Pods, 8 Sniper Pods (FY09 and FY10 funds) Awarded Nov 10, to be delivered Jan 12.  - LRIP 2, 30 Sniper Pods (FY10 and FY11 funds) Awarded Jul 11, to be delivered Sep 12 through May 13.  - LRIP 2, 14 LITENING Pods (FY09 and FY10 funds) was awarded in Aug 11, to be delivered Oct 12 through April 13.  - LRIP 3, 39 Sniper Pods and 21 LITENING Pods (and related containers, site activation) (FY10 and FY11 funds) was awarded in Sep 11 to be delivered Nov 12 - Jul 13.   - Additional FY10, FY11 and FY12 funds for LRIP 4 and Full Rate Production (FRP) buys of approximately 135 Pods, to be awarded 2nd quarter FY12 (LRIP) and 3rd quarter FY12 (FRP), to be delivered Apr 13 through completion.    Schedules and quantities are adjusted based upon funding levels (buy to budget) and COCOM priorities.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"Aerial Targets","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9db928822d19360708fc0ae307843b5293db78d243ce0250df2bc3ba9623a358","18-ca3b1202f25f6e77c0d31e6d2e300d58336338dbe95e002bb4f45e9e62b3f054","Program procures ALQ-167 and/or DLQ-9 electronic attack pods for target drones including support equipment.  Pods simulate threat aircraft electronic countermeasures and jamming capabilities.","","","","","","","","","","","","","","","","","91-49340164b2405e286c156ddefaef2a5b5b974d96d579acdfbd26579afbdb36b0","root"
"DARP","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","a9138ed0b088420d1bdb53bdafaad74ad7bfcf7e9feb33f39091ac68c3c5e700","0-3ec43a283f0a7c15a873913d424d07b846910002deaeccbaaff8c11e77592abf","Information pertaining to DARP programs is classified and available on a need-to-know basis.  However, efforts include Mission Planning Systems, Airframe, Synthetic Aperture Radar, Avionics, Data Links, Defensive System, Electro/Optical Sensors, Engines, Life Support and Signals Intelligence (SIGINT).","","","","","","","","","","","","","","","","","92-2198b8601de62622e06d9a464f7f3fffad37b74ed59cae4b39c8e27f6863027d","root"
