FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,FundingVehicle_val,OCO_val,@PARENTROWID,@PARENT
"2014","","DTRA","2014-03","2014-05","1.000","3.326","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","e9921f0d9b8db3d3cc22fa80c080135237742b6604602278f57a73866900b288","1-e28370bb99b1ca8c69f3586de977e967094e89f33a866b386df37f5d5ea166a2","","","0-d64450a56cc0be0192ac8f1ad8cb14120b7699ef46b48d47fd213d3f9d3bb237","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2014-05","2014-06","1.000","0.106","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","e9921f0d9b8db3d3cc22fa80c080135237742b6604602278f57a73866900b288","0-b48038674ea1f09bdd9b7b6444afc5c555e5ecfc04519137332d2bbdba9d9944","","","0-f01347a72337dd9caa3de30b38ec30c55a6a5f5b7f0d23d529e82b0585df8e97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-09","2014-09","1.000","1.176","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","e9921f0d9b8db3d3cc22fa80c080135237742b6604602278f57a73866900b288","0-1a910b2ea74aa7da7d6ec287a99d4a84245e46e8e50aa2483b1767f7c80af331","PO","","0-755cb64f19342d6e4e992f82d05aec118c5c7c1725202bb83bdf0c0058f03f97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-05","2015-06","1.000","0.261","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-5ab18e0e85b497fe282427271fda8c8910d7b252218c2a141630629d7dea6aa3","PO","","0-da8eb5bc0adbafe00d3ed35c22f09531c821e3f3704274d5645204361e0d2585","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-05","2014-07","1.000","0.684","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-1b20eb66c341a0f01bb0956cf70b1d809fde914a1d3a033bca899b865fea588b","PO","","0-da8eb5bc0adbafe00d3ed35c22f09531c821e3f3704274d5645204361e0d2585","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","0.267","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","2-7ff550908fe2574cf264b14ec380ca8b4ed6fc6379c3904bacebb46a12a0a5ee","PO","","0-da8eb5bc0adbafe00d3ed35c22f09531c821e3f3704274d5645204361e0d2585","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","GD-AIS (Fairfax, VA)","2016-01","2016-09","1.000","1.857","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-f6fdf129312de5c3727e96e3186a2df740c6cf876301b2fc8e3f0fc8205c6c8d","PO","","0-973dd6eb0f6f6e6e592b40cd895c364c37b74f6fecbd8c31195f032efaf7b652","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","GD-AIS (Fairfax, VA)","2015-05","2016-09","1.000","1.982","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-8d7bba060ea5e828938e11a1c371aa6a87624d126b5abe043e5684176b08d82d","PO","","0-973dd6eb0f6f6e6e592b40cd895c364c37b74f6fecbd8c31195f032efaf7b652","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","GD-AIS (Fairfax, VA)","2014-07","2015-09","1.000","1.934","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","2-ebdc939c9f6e2f204ab4c7b4a32ae9ebf00e6a8c70e969517b61bd2b59602900","PO","","0-973dd6eb0f6f6e6e592b40cd895c364c37b74f6fecbd8c31195f032efaf7b652","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-03","2015-05","1.000","0.500","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-ceb5fa89f336e11ca00d1837a71ada799a5c3b39f3d1ed4ebabec518f2f262a8","PO","","0-49231f2b58c4f5134a52503255051b7b5b85c02da974b1004e754646481f70db","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-04","2016-06","1.000","0.509","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-9ebd4d65a71b46217c832b1e40dc2fffcb74405857a420bf3c07ae05fa7c0eb8","PO","","0-49231f2b58c4f5134a52503255051b7b5b85c02da974b1004e754646481f70db","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-03","2015-05","1.000","0.950","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-295339ef224cba6e0fc1c17ef64706052d9c1e6ca6ee9b8dc39b692c8a97b851","","","0-56b1b28ba2ef7d4d81b1d7fbf115800dc8d20cd99b6bfdd95d37ca579fa5bd1a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-06","2014-07","1.000","0.564","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-4f8bc6f0e68934f1865eac303392b2e7df046b32d6d303ac13cba9cd4010ebc9","","","0-56b1b28ba2ef7d4d81b1d7fbf115800dc8d20cd99b6bfdd95d37ca579fa5bd1a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-06","2016-07","1.000","1.050","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","2-63c17671227cc691bd45c8599c4c02a59208433aa8c35717a647208081ec81e7","","","0-56b1b28ba2ef7d4d81b1d7fbf115800dc8d20cd99b6bfdd95d37ca579fa5bd1a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-03","2013-05","1.000","6.117","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-a36513355c90ef9978ee0e00f71190aea80e59a66601310ceac43beee48160f0","","","0-e55fd17c022627f9465b1caaf5e7d5dd045099f87ace014d74c2ca4c164fec0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-02","2014-04","1.000","3.110","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-71683c31b7cbc18382993078ea60c78eb2c74927b3f910927eb3c73913b36999","","","0-d01b217ab1ec20c9b1aa19624df0cf46383616820d6f8f80372f70fd76f8e1bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-06","2015-07","1.000","3.946","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-396881e4f0b609001cee7e6c4231ad16218d33153682337ba98052c6be5a2964","","","0-d01b217ab1ec20c9b1aa19624df0cf46383616820d6f8f80372f70fd76f8e1bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-01","2013-03","1.000","4.310","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","2-7acb4c2576e250f8f8af3600c7f6ea93d5cf6074272f399a13fc883c4ca0f906","","","0-d01b217ab1ec20c9b1aa19624df0cf46383616820d6f8f80372f70fd76f8e1bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-03","2014-05","1.000","3.350","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-bd909752ae996127e6644096de8f6fb27716346d4aeed50c17b439b73178c9e6","","","0-bf14c7ad97a0a5f127fad27a3909e4c6be6e2eec002936ba2f1f1025ad9db00e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-06","2014-07","1.000","0.196","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-35d856f4da67e0beccfaddbe562c48a96b4bf4b03262c51e2818ecd6a33244f8","","","0-ce11d15b7b642954ce39a5714dc4dfb69710d4971726d2c25251949cf11e8f46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2014-05","2014-06","1.000","0.050","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-1812d64967e2b8cf57cf19ff64978e1bd31e421cb01b90443f73aee84b5684ae","","","0-ce11d15b7b642954ce39a5714dc4dfb69710d4971726d2c25251949cf11e8f46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-03","2014-05","1.000","0.222","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-8c5f7d91af53a079b48a0f6bdea19ae37a797ebeb002f4a240f81e72dc042f32","","","0-881cb0dc19848b5c7acda92d5d52849c82ff65025285ff04b21fd3ee24bf8f77","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","1.791","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-271b6a039397b634e37895380299ad7322f32367df2c267faefb0c206546049c","","","0-747d94bc79a9523f258ca3978ef0ad221b7b6fa32f508e16c5432302321f52ee","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-03","2014-05","1.000","3.326","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","1-53a5ee17f66b67564c227082d88fb02f49c8fd87dda74c992cf04732edc1f9ac","","","0-747d94bc79a9523f258ca3978ef0ad221b7b6fa32f508e16c5432302321f52ee","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2014-05","2014-06","1.000","0.106","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-2e4208de8bfc1ca69e7b203145e51db97c58b27bc6eed816517be44154e33c30","","","0-b4453da3c886be2934423b745b692b3ac611d51d05de8ffefeb1e56fe6ad0102","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-09","2014-09","1.000","1.176","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_DTRA-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2016.xml","0db132a63da27fe0eb85ce19f7ed4c45a5acd1afebe79590ec994eda8356bc94","0-6225a6233eae4171be074a69604c52da373ac5fd527e775337f97fb84364c785","PO","","0-a3d24967ef8ab78a2f1cbdce191e119a67efe7fb23f49f3246830f15c9e16ca4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-05","2015-06","1.000","0.261","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-95436c1413af98b7b53e5bb9d869010bf8288e6befc23cbd7bbaf16afbcc81cd","PO","","0-993ecab005915dfe1f9c277176dcf7dad5c2b9745d8ab38539186f2aaf3972ec","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-05","2014-07","1.000","0.684","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-c46322792b944f6eea4a7a0f6403d250b27fa0f18255661069b0980bd3a0b8e6","PO","","0-993ecab005915dfe1f9c277176dcf7dad5c2b9745d8ab38539186f2aaf3972ec","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","0.267","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","2-465252b93bbe2d69e26cf0968e41d060ec4570dea6f9f9a6e9f719a10859a2c7","PO","","0-993ecab005915dfe1f9c277176dcf7dad5c2b9745d8ab38539186f2aaf3972ec","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","GD-AIS (Fairfax, VA)","2016-01","2016-09","1.000","1.857","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-7f0f3e7708307827a9842c5d2c06566768ee97329316dab365121f530df5bada","PO","","0-1394a2dd8e729845ab69f637cd3a1e43293241ce3537e04c5e3a18e258ed7e85","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","GD-AIS (Fairfax, VA)","2015-05","2016-09","1.000","1.982","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-2ce01159ee157730b1815db7a8bc5956cffd4376ab4a8992c89bf4bbefbbb647","PO","","0-1394a2dd8e729845ab69f637cd3a1e43293241ce3537e04c5e3a18e258ed7e85","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","GD-AIS (Fairfax, VA)","2014-07","2015-09","1.000","1.934","true","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","2-f2fd1315fbfb6ece1efabc2a41680330fd859bda72f9645456eea01651c9829b","PO","","0-1394a2dd8e729845ab69f637cd3a1e43293241ce3537e04c5e3a18e258ed7e85","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-03","2015-05","1.000","0.500","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-9a2237b42cd65c69558dec143d7bb66eea77a8bdaeeb574c76637dc5d618604b","PO","","0-4d5cbad2485b6a0cac379fc5bdfa3de2199de7b21c134133472bf0a515bff721","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-04","2016-06","1.000","0.509","false","","","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-38b51b740bdb3fd2e7cf5c210f9e2f8ab447349490672d4b0b83e4e7714d2f30","PO","","0-4d5cbad2485b6a0cac379fc5bdfa3de2199de7b21c134133472bf0a515bff721","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-03","2015-05","1.000","0.950","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-452b88f5499c588afee976e31bbfd02803e05ebfc66beda7925f6b205ef992e2","","","0-48bc2007a246ebc64a5fad19da07689298ee07e36ff273e76c4d81a98122254b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","","DTRA","2014-06","2014-07","1.000","0.564","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","1-f8dbf2aff8256371df8cd9e8b291e2de4f32b34660e31d62a12812ecd4bde9bc","","","0-48bc2007a246ebc64a5fad19da07689298ee07e36ff273e76c4d81a98122254b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-06","2016-07","1.000","1.050","false","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","2-aa6a3f74e2a329912cee75698a9dbac7d88e321672f6cca0398dcb0f8651646d","","","0-48bc2007a246ebc64a5fad19da07689298ee07e36ff273e76c4d81a98122254b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","","DTRA","2013-03","2013-05","1.000","6.117","true","","C","Various","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","a2b09356a1a45aa151afab2aa4be74d3300c176d38c4b100079dfc13c6f8bd75","0-309937a2a9ece9a2cabb50b9e5a85144ac7cf024dfb96b4a1f8b1fc846c04b87","","","0-08f7254fdb7873908fc1ac2deb1a8a0a9b592ada820618b14cef0c2ab335123f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
