Name_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","26","3.243","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4f0ab9d14578cc6bfee3e9148e7219945f7080d5198ad3b238d32931844eb009","0-8e478e31eaa10a4fec055b76a6b1b025d0f6a5413a318b138870eb53ed43f000","0-5240724791a507cdd32beaaa6519c75c6f910859aec076f570ab7bc3c5aa6cc8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","15","0.698","","","5","0.244","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4f0ab9d14578cc6bfee3e9148e7219945f7080d5198ad3b238d32931844eb009","0-c20895f8a17bf8da660ea0244c4ae1f7a01b45e0a3c5db4ddd12c1515e25da84","0-caa92ac36330ac0f62af30b24f8ef1f0717c93d62ff90c81dfff31d5052d1fd8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","6","2.659","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4f0ab9d14578cc6bfee3e9148e7219945f7080d5198ad3b238d32931844eb009","0-4a1a463f64ff0954ed3bcc4f48173bc01afd4b92e52b9ead4c7922515dde65c8","0-ab8f89a9cd1ad394d0731fdaa343c464d953031369400a875422efe41fbdf0b8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","3","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","319d3ecf351c353179062e82318101c6aa2193c9d09ff6e86b2e4c8cbecb7458","0-175e4a2008bd30a6bfb5ca554e8bd91375552e41c6426ded596a0360152e676e","0-5b8c3ad4d85b81596c7f7048a93ab7351a9e77152f1e54afe774cedc4c9e6526","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","111","4.851","3","0.486","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","7b0bb28de001b4df3842a576b00ee5aa44b748876b0719810c52690c331085c4","0-ae459f610a01d7bd2fde0d8d3cd2f7042ebc3be01c847df2da52508c505d7921","0-8323568a5b127e8cc72dad515b4562cb99fdd484618f19354169ecc4d611b970","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","12.672","","","5","2.832","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-fe7b83fcc27e9a067765056811be4ee562069ee982d84d62012160ece04ad41a","0-a95075e8fa615a7812dd264d68c1a2391ee88b62fb50da22deb865cb3acb625a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","8","3.229","2","0.644","1","0.409","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-f20e610431fbbf52843d6e5e42633f31c4c94565f6c7b27af96b187a5db219b2","0-c61792da7e4e11165b47ecd882734e59470579277f425ec4fb6808a46f294105","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","12","3.804","1","0.322","3","0.935","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","1-1447c69939b28f76678ea42521dd08c669d79f257efe79ef5fa60190fd7a16db","0-c61792da7e4e11165b47ecd882734e59470579277f425ec4fb6808a46f294105","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","30","1.59","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-b56cb8524bbbfd3bc1170d93ae33161b075dfaef858b206bbb310b40188ef0de","0-df82524707e42f3f18fb406e6508c4d141208b94969bb64887384294170d7a0b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","24","0.211","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","0-77124deb1bef7a0fa47f3548bd0bf65606c0ae103b3eeb167f74a3ea218c4c71","0-3a8dc9ecdd2a6dca70d8c0ad97ea1da3195d2196010413535190a86025bd3a25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","5","0.044","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ed4cfdf8521c3052321f8c9602acad3c998f838213e42624f691abf967734ebe","1-ee84c029f5c881ea626dd1898eaaf477e55dd301843a2602c405d338695433d5","0-3a8dc9ecdd2a6dca70d8c0ad97ea1da3195d2196010413535190a86025bd3a25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","274","43.68","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-d854a9d18917202d414f72c7a1934faa3af674ff813b61063e889a57f3f2a067","0-21c9316c486d868515b74852133e5f86f360053a1fbdb43e713d344e73e68cf7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","34","5.42","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","1-5ae64846ac06856317e8453a73842158f76e423d2d2d467069b8ddcaf5a6c104","0-21c9316c486d868515b74852133e5f86f360053a1fbdb43e713d344e73e68cf7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1237","0.886","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-d17d3fc0081d54ddde652d799f72589097d44035ac6d9a7815c06a4c58c91246","0-4e7a787909c0abf86fce080dc260f96a3840585e8912f52ecfff9346125f358b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","108","0.077","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","1-d4895f93f6c88e4ab29c600be707a5ba67d43ac7e7ca9237dcc2b6ee577fb14e","0-4e7a787909c0abf86fce080dc260f96a3840585e8912f52ecfff9346125f358b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","23","28.5","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-09564f448ad0f45a0c85d1f74927c917db05c554d1aaf67154377fa9bcb91cff","0-b50768f00993fb37d1085a7ffc4ef9e1eb0b6740e19bfbd09407124092ca2f1b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","25","2.369","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","f02bdd307b114cdc02da1348e494f5a3f116e4b5a1696f4a09ee391da3a8210e","0-b6857f547d9ca8ac61d958f2ab6552c55755fc0e319498f0de460289415dc870","0-1e87e4cc9aa148ecea7972ce441aae44e9d2554162c906a01eeec53f238f97a3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","5.364","2","3.727","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-09024f652e7efa514aaa01a87f9f9535d329794357ea74084317d5e3fd4c8bf1","0-7d3431b2b1d4369b5ce2e51ee201402b3e586a589dc45e49506563132e54840e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","2.901","2","2.017","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-c7dd88ae1536ce6e50521054f9df44a5e24111e83d46fba3f515449c5ae1751d","0-2c90e3520455eefd2ec3eea86b2de90c01bcf3c0814a0453c39664875173a83f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","7.708","2","5.355","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ae354f6df61d46693f389583a11f4e6bbea3a3ef46e662da8c24c59b78e7a956","0-a67ab00fa1da801413a871aab3e57b9725b783ebb5f8737e4e63987a3e94c599","0-7bb31593749300b2c2267d6c20a1922acfcb08628995eb3cfc0e4f344201732a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","11","232.737","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","ea0bdb9c81493a24b83eefb78482a51a5ad8c3c11700c57b7d33f95d8eca6bd0","0-674388e92e262a30c780585ebff4b97bb4df99f60578662166ee7fc22f48cb8a","0-14b16c4e9f044901f9cfc6564a2beefa259511560bd44851bc839c5fd60c38ae","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","29","2.907","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-309b092ae7a9a5da6ecd025da123fb7fa42d5d2f564a573edfe967d125118ce9","0-b87cefbce577b20d5d2d7959f9396dbca4747ece2ea65571b810ae6efe9f476d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","33","3.238","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-f1b7fa72a90296dc0015fe793da02ae464475b4ddd8e4bf4c77c2f11fec45668","0-80611b4981082542e6fef92a421aadcc52b2665ae4ed939394bf0ec3be7c97b0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","5.298","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-216b5ec953d7540956835c220bf651742bf4d738c19dea2f893d1234bbb7b123","0-f3022a53d908913bf83ef3ef48488f7d017a28213017ea61b96e1a930576e096","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","15.099","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a6adc06083128a68743f6fa93f5f39d91b0b25d0574c49068ce49ce9d3d39fcf","0-244811c5275ac16ce47f5da857d27e9607deb9aef8647e17eb7eb12d7db353e9","0-727905e21149fa478183e642fc6f82be188db2b38ffeb1f0398b799079000109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","24","0.632","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7ecaeb17ddaab09331abe3717f89ef8764389cbf73845cd7681c627bfe6c835a","0-790b51d332ad375b63e2a299d6a4475f1e0668ea79d9e62a5d30000da42a0497","0-1720110f36da0e62e8cb51a41ce554e4da0c80eb8aad79b402bd26292773607e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","6","0.158","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7ecaeb17ddaab09331abe3717f89ef8764389cbf73845cd7681c627bfe6c835a","1-669805782008b6f35ad7563528feb977950b6e134cd674a93ed8e5aaa8bffcc6","0-1720110f36da0e62e8cb51a41ce554e4da0c80eb8aad79b402bd26292773607e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","8","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","848a6cb91bb8004d07d75a22530879118fdf056b6f741833c68e47851fad84ca","0-979815656a7b9d534d8a221f6bcc2c6e743dd9cb3716deb475803317dd5b280e","0-3dc6a0193fe1923f91e718b58a0c21035d840d91c302fea18164b6ae752dad82","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","19.572","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","26a9fb1bbc70d0fd44b3a4eb37eae6fcd9b459c96b30a7e154a02ac63bfec5a1","0-46e49c14ce77c74c846a7905806b70e6bbee33886f668ca20f17d8555fcfa4f9","0-49b7593cf6d5d44339f80def34fe7fee6a8c76814acbef30fcf4781b53ca7109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","29.337","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8ecd181f0be17491705fbab80b4dd0105939c12cd6f64d3cc41b3cbd45586462","0-bbfea75d58e19cdf2f1eb1aff20e4242a557254c62aadd6d2192a32beb4746b4","0-feed0ea3d17d467333061285b823f3f7ba39a9f3576f86ede8c65597e55f9fec","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","22","11.33","10","5.15","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8bd247fdaa512cd4312cf6eb74e684dde2e0f7dcf1aaeaa6193e2cfb77e2f683","0-4cb12a89e5eb2a27f46c01e549424e7806c7843864f9d96635277359d136553b","0-8e892f533a3ad80ca97d24cccdcde16fc2d816ae657b9609aee79a1ed980814f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","16","3.783","14","3.784","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","8bd247fdaa512cd4312cf6eb74e684dde2e0f7dcf1aaeaa6193e2cfb77e2f683","0-72f966e7b964d4f5b0be756baca9da7a6eeb432e438b71f01b13bb92d5cb19f2","0-62e38e6a8b3c729896781576b5e1e539ed908568cce4cebf20054cd13f58f4fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","0.000","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","5901a4c8b0d4adfbe277a0b6d649d7a40850cdab63961f7b77d26372c000f59f","0-80f6267de0cc3ffaaedbaa639406f1cfc8772305a115b0d322b9c3e6a163b126","0-e6b000126bccf5df2bf25dc7f715565f23ce0a194e07122fe8730630625f8bdf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","1.03","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","962d4978fc38de3ceec0b361291851cd9f0dc9ee6550978e513db4bc0cac01a5","0-0e791b03a4b1eaccff38364d892d910c61c6117f00479c31a10e159f1a381d64","0-e4c7b9a4855c6594d810fadcb88bdddf161ea6e58716c6fb5c5e83fe7f12ad50","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.913","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","962d4978fc38de3ceec0b361291851cd9f0dc9ee6550978e513db4bc0cac01a5","0-b73501305b8513a6f6b92f860a5c009f3503d6c6fafcfd74aed0721894e13fee","0-d70841316e75e7592dc7dde8a651b8eb58f063d4d769c1086c8590256048c0cc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","1","1.5","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","962d4978fc38de3ceec0b361291851cd9f0dc9ee6550978e513db4bc0cac01a5","0-3a3d7fbdeba5021a74a400ef3887dfa2613725bf8712755123ecc1ed40fbb2cf","0-b09bf8671f2ba601bbea87b13cadad2b284c92e15823d67466a8bc52abef8623","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","2","5.711","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","0-2c80684d6e564a3b0e8cf13a527870e9957e33d4146a8b98621ee6d5b51d7dd5","0-9789b16021dad34dc9c8920d85274b830796bc5ada1e1000a5a16869be90f23b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","0","0.074","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL2-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d94ade494792f263d837decf2973d54030c8d2830940ece28a2979b16c9df6ee","0-0b28e11a80cf6333deb6458a6f4b6133c75d1ec19baa6b6315319c9d22208086","0-22ac134238831f6c877cdf968a2a05793af4a0babed9d4b94263fb83c8f307ef","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
