ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,ServiceAgencySuffix_val,ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule,@PARENTROWID,@PARENT
"Air Force","","13061","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-a5da2bc3a2bf28780a4ba21f326c94728b537d9df9a946679f2e053a34670156","","","0-1fc389f9ac0bf0d390d0f4df77441ccfdf53e0a6f8d80e5cfae8a11e57f29f2e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","4259","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-90156c28a796fb7bb62274143b597599ddbe02a6e3cadd7abad2fffea60bcbb5","","","1-e23d4b4ab381147cc89ff9c956e47a80691a0780b5afa55fa573ab58b0284ab8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","3259","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-eb9f94f13473bb89ea1720f7962f1cfb9557a56e97ac39ce415d76b204d09f3f","","","2-5146afd99731a812184b6f2f971af615bc057f44369e0f1f5b97fdd1f96cae20","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1419","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-fb8251cb11ebb75582578d2b6b67222dfc91482e4b6b96b156ed6a1ebbe72a8e","","","3-add0d6106a228b7ec0e3b5c6c9fb460031ffc8ac96c747f090eeb696bd9e6292","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","3071","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-f38dc53dde404c5f7395935044c3d619925df436fd1d55f6b8d872223db04a08","","","4-6deb6d524506cde79c6688b6ba3e027b7ea1454bbb5a8c3ec80e40d314c91c4b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","3039","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-d1498f22cb8c5b99064e43e286414ab64231944692ca9974ac9a07976be6bf87","","","5-64900d87220a9cc0218655c11dbba20a1733127489b40555e7e5b7ed5e5697f8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","2944","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-343a701d75e8990a7bf34aaf7e50fd31fdd5a8bed413f79e59081e4902b8c822","","","6-b603e12abd6eeb07e47548926bc29e3113f31001a303b7930d7e0b40b2968664","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","2810","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_AMMUNITION-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","fb847c5d73ff209ee22672c491cfdc55c0254d39afb27400c3e8a3828a2ae363","0-7250956f809de5df75d884b05e20ecae45275535199c1eee10d374fb37c2c6c8","","","7-c52332c6a8e6a59dd8c9a377725229dff3b20fc010a990df79d501e8baf013a2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","65","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","0-e08191673df1ad098238d7a1315ff32f0fab88a2e85caa9524c22753554d9c92","","","0-034a372e49a579afdbb923c40f5ef9992bf6088177613ec2a1858d88a6feb88b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","45","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","1-e142974198c28f2b5ad5f25e90f8ba8b3bd9a260756a73c989c13a45e1acdc32","","","0-034a372e49a579afdbb923c40f5ef9992bf6088177613ec2a1858d88a6feb88b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","83","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","2-25a4d6e5dd336098d4a1db9c33d43aaef56a20eb8974aeb3dc8629266aea9e80","","","0-034a372e49a579afdbb923c40f5ef9992bf6088177613ec2a1858d88a6feb88b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","178","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","0-018f9c98d1c1e4b32e75cd828422fd58db73b7681b48132fc359e596d011f4fd","","","1-f09b7ea015ee83c1673542dc78249d45841018744a41f25ee8b452a64531af0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","64","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","1-cfe7c6e7fda0597423d4e408c1717f30250090166d3cbd15beaeb1ec50d71ff0","","","1-f09b7ea015ee83c1673542dc78249d45841018744a41f25ee8b452a64531af0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","125","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","0-17b461a6143504febcedca0a946c919ce016fe2c782f33e2312a7fba3809d445","","","2-38b2ade1568bf6c323d1148a7e8af49f5df57cd17e32cec095b6749b746cc8e5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","68","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","1-6fe4f0a00b601bab0dfcd90ad713f03c9aaf9949b5804457e85a322f7b733021","","","2-38b2ade1568bf6c323d1148a7e8af49f5df57cd17e32cec095b6749b746cc8e5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","164","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","0-c470c1e0eea78381cd8b4284aacb539280491165221f477149609c8b3bffa7e5","","","3-e35eed8acb25a57d8fb42893b87ccdc485f655cf7303cc9aa16a44cf286c188e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","150","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8dae3db13d08cf6bae22952387d39b872a6723768b722901fc54c0d66573e52f","1-4f80105bd8a6285cf4b5094af36de8e9990c41189219b4a1136d1e4c72adfa5e","","","3-e35eed8acb25a57d8fb42893b87ccdc485f655cf7303cc9aa16a44cf286c188e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","85","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","27f4ee5ddee3c9c8291b8071eb6fd6c3382205a785c275f3a02be89e5aae43b5","0-c53a682072d959017db6f8224a4f0578a282d03ab98c85c0a57f56e07aea2117","","","0-8dd190da46b674efe2e406f6f4d3da218714550cdc780f4048686fb49ab60f8b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","42","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","27f4ee5ddee3c9c8291b8071eb6fd6c3382205a785c275f3a02be89e5aae43b5","0-5979820f9cca06862376095402680154d14e6375144b0acc0689fed04ac9ae56","","","1-d3a5e261c220732e563c8091b835227c45fec18bbec9860e038bf2a5fd66acd4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","39","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","27f4ee5ddee3c9c8291b8071eb6fd6c3382205a785c275f3a02be89e5aae43b5","0-445fa958e7f74830db9cf62545e7beeb383f15773c0c3c75803bb23306a261e7","","","2-c567f96af2375b02e5c0d7cbbe594985792662c12c523b74f1bf55bb2135af78","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","59","","21","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-25222b652af9f99b08fc7518d0654cfa51368f10ba4fa963a1dd753c6ebd2974","","","0-c00b8f95fd19a6f746b5e80584f351ebb67fd13fcb3fffb2d0bbc6c1ac75163a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","42","","27","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-84154c916b856caf508615970419eb1de02a4e4478d051cf9d4d0aeef4056776","","","0-c00b8f95fd19a6f746b5e80584f351ebb67fd13fcb3fffb2d0bbc6c1ac75163a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","472","","303","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","2-5a1fe5068375397faa64900690bceeb37150cea004fa503b06f4d92ac0b6ddb7","","","0-c00b8f95fd19a6f746b5e80584f351ebb67fd13fcb3fffb2d0bbc6c1ac75163a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","133","","14","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-5b4c5dd131b2488e98dbd11e039a3ddf72797dc713dff366017e02649582e0a6","","","1-7f4f2f4a5263202b95ae02d6258035aca9bfc9affc576a4f0d50be6272fb00c5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","52","","11","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-ade9b561bbcc48abd32b970f025ba206425047f459dcd71c718e24b2369ac6c7","","","1-7f4f2f4a5263202b95ae02d6258035aca9bfc9affc576a4f0d50be6272fb00c5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","351","","193","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","2-3e3e0bca732950ffbea97f8ce7a4569f1214a4f39ac488fb50e2ca2d6401cb47","","","1-7f4f2f4a5263202b95ae02d6258035aca9bfc9affc576a4f0d50be6272fb00c5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","133","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-b5748f1faf1d75c6f1448794c573ad707f272d96f3d9c7cda143873bd809ead2","","","2-8be47ccf72a7cb645ea3b3405e34eed8601332aa0023803f4cd726d0e75d7d80","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","57","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-57131730c9a227746daa0a1c0a39a30ccd18403923b61a33e0cd5e0d7e6db062","","","2-8be47ccf72a7cb645ea3b3405e34eed8601332aa0023803f4cd726d0e75d7d80","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","498","","1","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","2-741ea9b49aa2bf0fe717c851ea02b85aad7358f9faa410d78d8c20f45c86460f","","","2-8be47ccf72a7cb645ea3b3405e34eed8601332aa0023803f4cd726d0e75d7d80","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","170","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-de2e2c842144c09e0111c6704859d51d6ae1e538e8969fbdbe6c14855a3dfd00","","","3-a3af609e0c5b140fec87a587305fc9db74fbd7e34c7c0b0f69ae94b5503555d5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","71","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-5b151ee6c6da578501750f05c7beec48aa57b0197bb02a464e5c81359ad5241b","","","3-a3af609e0c5b140fec87a587305fc9db74fbd7e34c7c0b0f69ae94b5503555d5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","274","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","2-1487c9e03281328cf9ff30901aa87c766aeaa807463affd95a718fa4eea7b5e9","","","3-a3af609e0c5b140fec87a587305fc9db74fbd7e34c7c0b0f69ae94b5503555d5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","178","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-fce71d2e35fe50be65b9f0d9fe334c19435208de4a2db9458808c769392eae97","","","4-af8f760b8ef1d29fa3eb9dfcf0ad683702ca2a2bc85dd50cbfad2a47a500fa18","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","68","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-38f8bace9ad3ebb90ea4680a9c25884d2e5e76928db6405e298b3230d21cbe94","","","4-af8f760b8ef1d29fa3eb9dfcf0ad683702ca2a2bc85dd50cbfad2a47a500fa18","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","203","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","2-fb1e2c51c1ed29bfadb4c884533551d9ec9f7b598503d192da1b5c569119ddbe","","","4-af8f760b8ef1d29fa3eb9dfcf0ad683702ca2a2bc85dd50cbfad2a47a500fa18","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","59","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-9f1713aa8ecca92044a7c93251c80b72a0a2f23968557e1f81b9c76eb4787d53","","","5-e80a7bd75a416ea447e8e18be8bf838f1adaabe62a688da002717662b125b8be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","17","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-e8383e0557f9e73d55fe0060e569a2325522b9e6e7f905288d7683ff31a14aaa","","","5-e80a7bd75a416ea447e8e18be8bf838f1adaabe62a688da002717662b125b8be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","219","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","2-1bebf891f60abd3cb4f50e8b27f9b001e4226b6d62c2adfbe49471a28e1c7501","","","5-e80a7bd75a416ea447e8e18be8bf838f1adaabe62a688da002717662b125b8be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","42","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","0-4a3644a8175892b2b5e80ce07996fcbf455aad28e442d2db5999df4737a2b069","","","6-71a1aaaf000c2b44b6ed5a29cfbfc8f160df5069048145c48d7f6256f93cd1bd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","0","","0","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","106bb334f249b7849830fc2a8d9b750d80968554ae54c7c032df86229d9dc8d5","1-50875bd58b92a94fa7ac5c0df76d5e4d0cfcbcbc6232ae3f35fe7a0477b4ee58","","","6-71a1aaaf000c2b44b6ed5a29cfbfc8f160df5069048145c48d7f6256f93cd1bd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
